RHOB,GR,NPHI,PEF,DTC,cluster
0.270523,0.612581,-1.124010,4.225486,-1.031118,2
0.228952,1.117119,-1.049871,4.999608,-1.002152,2
0.249853,2.167326,-1.089095,4.652087,-1.088043,2
0.308372,3.051131,-0.924931,3.588976,-0.817274,2
0.372673,3.617769,-0.559543,2.787973,-0.473585,2
0.422705,3.810606,-0.267618,2.679201,-0.262790,2
0.500755,3.548648,-0.011910,3.153022,-0.143036,2
0.667072,3.084032,0.014667,3.674359,-0.345359,2
1.004828,2.504571,-0.134367,4.371487,-0.677289,2
1.148661,2.346633,-0.648831,4.763482,-0.804874,2
1.058239,2.413629,-0.957260,3.583080,-0.741896,2
0.791957,2.632627,-0.912135,2.173153,-0.459137,1
0.583428,2.693641,-0.553110,1.563752,-0.106590,0
0.401368,2.666443,-0.215247,1.716284,0.204774,0
0.263738,2.577758,0.055482,2.125921,0.219471,2
0.257761,2.475569,0.208498,2.054019,0.233577,2
0.250887,2.466865,0.258754,1.668999,0.212069,0
0.203056,2.297451,0.213107,1.385979,0.203135,0
0.136129,2.359606,0.173300,1.370844,0.196182,0
0.128982,2.647484,0.211329,1.645760,0.217162,0
0.145207,2.915186,0.267649,2.020643,0.181935,2
0.157229,2.936708,0.264322,2.187570,0.211364,2
0.159602,2.781656,0.186701,2.029969,0.187816,2
0.133728,2.497918,0.300051,1.717386,0.183901,2
0.145816,2.462744,0.371555,1.412198,0.177050,0
0.143896,2.168188,0.506472,1.460998,0.111501,0
0.110006,2.171001,0.429725,1.720777,0.158475,2
-0.031200,2.345007,0.454830,2.131100,0.205939,2
-0.110533,2.661752,0.449089,2.099473,0.267561,2
-0.102950,3.095220,0.318887,1.552580,0.297553,0
-0.046209,3.213536,0.267485,1.097344,0.258762,0
-0.029203,3.236418,0.204915,0.932157,0.296692,0
0.016926,3.119462,0.385768,0.966992,0.251658,0
0.084690,3.284372,0.550310,0.868818,0.288758,0
0.091318,3.862845,0.701794,0.851616,0.274169,0
0.091060,4.426675,0.616911,1.095604,0.211079,0
0.175789,4.944980,0.277369,1.408981,0.177586,0
0.334833,5.297153,0.040741,1.358539,0.062849,0
0.400992,5.564446,0.130488,1.285452,0.103376,0
0.364808,5.435032,0.365264,1.352523,0.156695,0
0.314799,5.035887,0.406789,1.430968,0.171190,0
0.337410,4.797394,0.303392,1.313994,0.203676,0
0.358611,5.287366,0.503727,1.271657,0.181381,0
0.405845,5.966198,0.743312,1.288192,0.203583,0
0.445608,6.326055,0.730306,1.119673,0.234807,0
0.522528,6.111027,0.498915,0.756351,0.249574,0
0.519113,5.899909,0.479172,0.600019,0.204328,0
0.389776,5.707718,0.550246,0.863320,0.181670,0
0.248015,5.364848,0.699164,1.456112,0.203259,0
0.212383,4.907229,0.759528,1.825356,0.173002,0
0.260872,4.810867,0.635027,1.547552,0.171169,0
0.275719,4.968671,0.273531,1.115661,0.226808,0
0.280695,5.205038,0.126716,0.886126,0.189166,0
0.310561,5.341456,0.220532,0.924236,0.224916,0
0.402768,5.476515,0.460515,0.888409,0.189337,0
0.463901,5.583542,0.426919,0.910202,0.174020,0
0.515787,5.481915,0.471388,0.944529,0.208983,0
0.497912,5.376501,0.506700,1.122110,0.219008,0
0.478761,5.210910,0.355789,1.262848,0.264338,0
0.467549,4.925001,0.106646,1.246599,0.228086,0
0.415610,4.749839,0.044627,1.215921,0.287759,0
0.371840,4.892486,0.228083,1.167833,0.260376,0
0.349365,5.157342,0.397498,1.057954,0.251227,0
0.393029,5.462372,0.400811,0.729400,0.212795,0
0.421772,5.550284,0.400841,0.426075,0.227239,0
0.435538,5.324783,0.435175,0.413574,0.234667,0
0.406182,4.950207,0.459037,0.594674,0.263437,0
0.383991,5.059585,0.369426,0.701450,0.281022,0
0.398957,5.682861,0.299334,0.576963,0.203058,0
0.431397,6.048495,0.237477,0.416788,0.217747,0
0.450855,5.783000,0.157916,0.477489,0.233880,0
0.432862,5.109662,0.037801,0.746121,0.234105,0
0.427610,4.754911,0.008593,0.986407,0.220593,0
0.416568,4.985012,0.102813,0.931785,0.256272,0
0.363737,5.345555,0.241500,0.772749,0.222934,0
0.338072,5.408264,0.280235,0.750863,0.205117,0
0.375552,5.015842,0.354842,0.825468,0.202685,0
0.460832,4.643676,0.466378,0.869394,0.197516,0
0.471192,4.545538,0.603960,1.017942,0.160535,0
0.377370,4.733239,0.561779,1.263759,0.190883,0
0.323982,4.769043,0.556474,1.421914,0.202774,0
0.374187,5.084460,0.611140,1.271417,0.190682,0
0.499963,5.389889,0.595788,0.955148,0.166065,0
0.580330,5.484436,0.377924,0.705711,0.157360,0
0.581897,5.158352,0.027393,0.607428,0.142709,0
0.539147,4.647775,-0.136610,0.722398,0.168669,0
0.466782,4.326147,-0.190155,0.966524,0.165393,0
0.391963,4.076859,-0.214602,1.178739,0.171355,0
0.363909,4.235670,-0.238882,1.143472,0.131087,0
0.397935,4.799564,-0.235338,1.026534,0.138935,0
0.477552,5.309504,-0.075795,0.938581,0.121509,0
0.519584,5.396743,0.054634,0.986042,0.109622,0
0.442735,5.039318,0.127419,1.212725,0.122941,0
0.343334,4.747684,0.161475,1.431787,0.152308,0
0.319852,4.646581,0.132567,1.435982,0.177867,0
0.364162,4.701972,0.097630,1.253853,0.200525,0
0.364164,4.847315,0.097155,1.304048,0.236327,0
0.315215,5.058620,0.217915,1.528072,0.229407,0
0.303201,5.120896,0.336376,1.504803,0.207236,0
0.327455,5.268373,0.260700,1.144623,0.230307,0
0.346692,5.347909,0.120087,0.830741,0.241720,0
0.354097,5.542852,0.124669,0.943795,0.249544,0
0.407138,5.789753,0.229747,1.527590,0.223524,0
0.529150,6.015055,0.239625,1.998847,0.226690,0
0.680585,5.858719,0.158045,1.930898,0.194672,0
0.758204,5.415269,0.094224,1.820479,0.180522,0
0.769341,5.002265,0.157446,2.051024,0.173459,0
0.737508,4.984040,0.185790,2.603150,0.238017,2
0.754586,5.217111,0.256700,2.879697,0.225102,2
0.768200,5.458140,0.317922,3.259619,0.083072,2
0.818255,5.547188,0.317474,3.829424,0.086446,2
0.862377,5.454452,0.354968,4.216404,-0.123791,2
0.864407,5.248098,0.420298,4.547743,-0.204888,2
0.895504,4.902501,0.360284,4.675832,-0.218564,2
1.004576,4.445130,0.149252,4.422351,-0.270739,2
1.173210,3.935443,-0.058685,3.662426,-0.252729,2
1.266781,3.649032,-0.139830,3.040986,-0.204753,2
1.250438,3.779644,-0.220933,2.789228,-0.158531,2
1.142687,4.145316,-0.305538,2.492910,-0.113204,2
0.954045,4.535510,-0.226528,2.204748,-0.071508,0
0.715105,4.745037,-0.015914,2.034527,-0.018442,0
0.511277,5.004126,0.170459,2.008421,-0.001672,0
0.452414,5.363001,0.243252,1.934080,0.079892,0
0.538273,5.636529,0.274772,1.736252,0.076035,0
0.658133,5.684670,0.338821,1.681728,0.137467,0
0.717268,5.674689,0.382385,1.580610,0.224707,0
0.616655,5.465715,0.330265,1.400954,0.212735,0
0.400919,5.139928,0.200852,1.378760,0.264374,0
0.209807,4.898636,0.155826,1.484306,0.257171,0
0.101908,4.916820,0.333310,1.570177,0.209191,0
0.125986,5.146643,0.483841,1.400482,0.190115,0
0.229218,5.205778,0.498502,1.216248,0.190567,0
0.340082,5.223980,0.547126,1.153947,0.193917,0
0.411507,5.263931,0.605491,1.059108,0.214252,0
0.411252,5.648900,0.564923,0.936346,0.231525,0
0.406345,6.372843,0.448318,0.843610,0.252026,0
0.431699,7.312808,0.444948,0.856127,0.252493,0
0.507661,8.585010,0.529013,0.940873,0.203866,0
0.704052,10.997255,0.493394,1.206685,0.111991,0
1.063334,13.949861,0.364082,1.446867,-0.117719,0
1.564311,14.640369,0.097815,1.431530,-0.583023,0
2.085146,11.712166,-0.361414,1.269850,-0.926892,0
2.416002,7.177065,-0.830679,1.011541,-1.133638,1
2.504994,4.147117,-1.105669,0.841325,-1.127018,1
2.462498,3.205813,-1.085606,0.767323,-1.101097,1
2.384768,2.869840,-0.891509,0.970994,-1.118420,1
2.406437,2.716211,-0.680455,1.465254,-0.984945,1
2.563611,2.672004,-0.492574,1.967451,-0.769129,1
2.795993,2.525890,-0.337855,2.562313,-0.640707,1
2.939426,2.169013,-0.230155,3.380868,-0.601890,1
2.922885,1.661941,-0.162244,3.447894,-0.630316,1
2.773978,0.956635,-0.276779,2.293606,-0.699612,1
2.414783,0.103938,-0.601068,1.078295,-0.766713,1
1.916365,-0.692011,-1.049796,0.420419,-0.762944,1
1.430862,-1.005394,-1.448384,0.020556,-0.825359,1
1.072452,-1.072344,-1.647576,-0.230270,-1.092023,1
0.877370,-1.077160,-1.687054,-0.344269,-1.302524,1
0.838629,-1.064496,-1.666346,-0.344588,-1.404560,1
0.907645,-1.020438,-1.644346,-0.296678,-1.480093,1
0.984964,-1.022033,-1.669330,-0.287288,-1.395053,1
0.936461,-1.059135,-1.707492,-0.346886,-1.208688,1
0.752931,-1.055628,-1.769256,-0.435194,-1.035378,1
0.532438,-1.057168,-1.857679,-0.532621,-0.923402,1
0.374603,-1.115433,-1.934979,-0.611034,-0.926907,1
0.283929,-1.223229,-1.940564,-0.662786,-0.936705,1
0.223599,-1.324174,-1.882127,-0.673768,-0.865462,1
0.195746,-1.316056,-1.777993,-0.609425,-0.790047,1
0.221843,-1.278670,-1.682569,-0.507714,-0.706425,1
0.252227,-1.218124,-1.628323,-0.439512,-0.612468,1
0.237561,-1.200387,-1.614723,-0.425092,-0.555027,1
0.192978,-1.189251,-1.612538,-0.405258,-0.536620,1
0.167305,-1.111846,-1.602370,-0.347242,-0.602688,1
0.179213,-1.096451,-1.653038,-0.295709,-0.744857,1
0.228495,-1.145654,-1.748695,-0.264153,-0.793866,1
0.314351,-1.186860,-1.759913,-0.256658,-0.819281,1
0.399387,-1.208377,-1.692361,-0.217460,-0.853452,1
0.446466,-1.141693,-1.609694,-0.116709,-0.792686,1
0.461160,-1.095108,-1.564373,-0.073203,-0.746941,1
0.478401,-1.007562,-1.563901,-0.214577,-0.676210,1
0.457608,-0.937294,-1.544465,-0.466027,-0.601896,1
0.370390,-0.942089,-1.506436,-0.592609,-0.526281,1
0.315040,-0.961904,-1.425373,-0.366044,-0.562635,1
0.405175,-0.995052,-1.335489,0.159727,-0.585436,1
0.538197,-0.906505,-1.289042,0.418590,-0.461096,1
0.369395,-0.657264,-0.923002,0.610096,-0.285022,1
0.043352,-0.224128,-0.156297,1.044610,-0.156658,2
-0.076542,0.138444,0.496422,2.049852,-0.049113,2
0.162527,0.469570,0.721273,2.606204,-0.047250,2
0.420440,0.675805,0.584600,2.081718,-0.009018,2
0.483037,0.669901,0.479190,1.431068,0.002298,2
0.490638,0.426110,0.402385,1.245999,-0.081885,2
0.560581,0.222463,0.228926,1.368364,-0.178577,2
0.664937,0.186280,0.047391,1.495993,-0.236561,2
0.718430,0.292278,-0.047677,1.534793,-0.326808,1
0.798501,0.255338,-0.001130,1.459451,-0.386391,1
0.907844,0.195758,0.040974,1.202438,-0.453373,1
1.097799,0.145451,-0.149728,0.959513,-0.629401,1
1.293673,0.191923,-0.497756,0.892216,-0.784070,1
1.395395,0.212336,-0.658834,0.997374,-0.839278,1
1.400821,0.374917,-0.601486,1.025788,-0.859942,1
1.320146,0.409359,-0.464996,1.011451,-0.879324,1
1.278881,0.436901,-0.410717,0.692052,-0.952454,1
1.278724,0.151514,-0.373005,0.323384,-0.957509,1
1.270449,-0.005763,-0.299366,0.175102,-0.884137,1
1.317826,-0.111997,-0.333136,0.011267,-0.838143,1
1.341178,-0.096994,-0.475293,-0.159308,-0.789826,1
1.275599,-0.089850,-0.736056,-0.182322,-0.739318,1
1.126351,-0.056841,-0.906331,0.041181,-0.775382,1
0.949016,0.054522,-0.923660,0.333638,-0.666873,1
0.848325,0.174160,-0.763008,0.631165,-0.435863,1
0.836392,0.251139,-0.460061,0.954237,-0.351093,1
0.803098,0.195398,-0.316714,1.025565,-0.397773,1
0.765502,-0.076883,-0.428020,0.649039,-0.620375,1
0.798887,-0.404684,-0.737979,-0.050652,-0.891914,1
0.880393,-0.658851,-1.021008,-0.474038,-1.003602,1
0.970304,-0.754464,-1.283887,-0.630863,-1.001277,1
0.991581,-0.716145,-1.477770,-0.554711,-1.004399,1
1.101244,-0.712775,-1.527754,-0.255446,-1.185387,1
1.315920,-0.672304,-1.560748,0.083426,-1.449767,1
1.532763,-0.592661,-1.627017,0.402928,-1.562461,1
1.678909,-0.341795,-1.573491,0.693243,-1.530366,1
1.704584,-0.133569,-1.247081,1.051419,-1.348608,1
1.608579,0.031214,-0.745188,1.189448,-1.111466,1
1.375879,-0.028887,-0.163348,1.232229,-0.985481,1
1.160343,-0.169590,0.198123,0.992618,-0.925129,1
1.032321,-0.441338,0.091916,0.596106,-0.945999,1
1.028640,-0.699303,-0.483976,0.145270,-1.027668,1
1.096974,-0.836153,-1.056945,-0.055536,-1.101472,1
1.207661,-0.857432,-1.389612,-0.196937,-1.143800,1
1.135587,-0.592565,-1.542860,-0.293894,-1.061114,1
1.003630,-0.326274,-1.594217,-0.361336,-0.941737,1
0.982863,-0.259037,-1.424830,-0.372634,-0.896382,1
1.032083,-0.424342,-1.164349,-0.438240,-0.906616,1
1.021297,-0.601971,-1.093454,-0.421346,-0.957430,1
0.922540,-0.697659,-1.268726,-0.404901,-0.965914,1
0.801619,-0.854144,-1.493973,-0.473610,-0.934335,1
0.635830,-1.020772,-1.637808,-0.662015,-0.914853,1
0.461239,-1.080085,-1.724934,-0.768311,-0.919429,1
0.414042,-0.987182,-1.751369,-0.761010,-0.964483,1
0.590845,-0.926506,-1.673938,-0.688833,-1.096806,1
0.967495,-0.909243,-1.569709,-0.541859,-1.335968,1
1.422894,-0.987666,-1.566195,-0.375549,-1.587290,1
1.819509,-1.154656,-1.737902,-0.216597,-1.781436,1
1.909315,-1.236404,-2.014466,-0.293053,-1.723988,1
1.604724,-1.258016,-2.140537,-0.383854,-1.408946,1
1.042165,-1.104143,-2.040677,-0.425144,-1.071716,1
0.566959,-1.016008,-1.837232,-0.404240,-0.815281,1
0.367490,-0.910060,-1.702469,-0.354885,-0.740277,1
0.419666,-0.793730,-1.599651,-0.361621,-0.750810,1
0.535571,-0.745911,-1.548109,-0.392998,-0.730877,1
0.515519,-0.744626,-1.546862,-0.525274,-0.705753,1
0.389907,-0.845082,-1.565371,-0.646253,-0.641225,1
0.282116,-0.739852,-1.542311,-0.724918,-0.615473,1
0.256339,-0.767460,-1.541684,-0.761605,-0.638859,1
0.222247,-0.773802,-1.623676,-0.750852,-0.611281,1
0.142514,-0.889053,-1.697960,-0.711458,-0.592252,1
0.056592,-0.901292,-1.677383,-0.699285,-0.581740,1
0.018518,-0.821700,-1.622469,-0.705489,-0.581311,1
0.031829,-0.761743,-1.577135,-0.778640,-0.592255,1
0.076210,-0.658061,-1.596794,-0.830142,-0.592361,1
0.121997,-0.735353,-1.598904,-0.858641,-0.601866,1
0.140424,-0.871426,-1.577106,-0.872758,-0.591946,1
0.113199,-0.992710,-1.515150,-0.839440,-0.559508,1
0.079249,-0.901465,-1.459229,-0.792955,-0.567627,1
0.077337,-0.630876,-1.429820,-0.709858,-0.590314,1
0.219201,-0.253129,-1.423130,-0.558707,-0.669953,1
0.527223,0.098573,-1.360549,-0.316524,-0.760733,1
0.910640,0.218059,-1.115142,0.050512,-0.838760,1
1.173880,-0.008310,-0.832226,0.098227,-0.893568,1
1.123884,-0.471433,-0.732150,-0.109878,-0.929469,1
0.910075,-0.787586,-1.029929,-0.378794,-0.937293,1
0.762532,-0.936683,-1.442082,-0.499336,-0.997861,1
0.802821,-0.914489,-1.756635,-0.502025,-1.112821,1
0.970910,-0.835067,-1.883336,-0.411407,-1.127286,1
1.074115,-0.641785,-1.859700,-0.370087,-0.995377,1
0.984179,-0.420126,-1.691451,-0.387264,-0.809202,1
0.860299,-0.186878,-1.446878,-0.395510,-0.720282,1
0.803774,0.180996,-1.221584,-0.394653,-0.744812,1
0.944270,0.562625,-1.124573,-0.283640,-0.791226,1
1.176426,0.834656,-1.010125,-0.234832,-0.788053,1
1.312805,0.777086,-0.881278,-0.157540,-0.770161,1
1.256239,0.504659,-0.790999,-0.261199,-0.709268,1
1.056785,0.262142,-0.727027,-0.426477,-0.660311,1
0.968364,0.300779,-0.716491,-0.561708,-0.724674,1
0.957148,0.353824,-0.670089,-0.497775,-0.789393,1
0.987881,0.172023,-0.805914,-0.445553,-0.860906,1
0.956611,-0.137285,-0.990453,-0.453841,-0.858274,1
0.926603,-0.102578,-1.067644,-0.434645,-0.851921,1
0.920140,0.230172,-1.057281,-0.276388,-0.962086,1
1.124874,0.472727,-1.119906,0.050112,-1.078698,1
1.219020,0.393547,-1.340868,0.700086,-1.192279,1
1.129545,0.367527,-1.426455,1.016827,-1.291889,1
0.689506,0.282836,-1.198670,1.373511,-1.332828,1
0.492518,0.454060,-0.965663,1.213843,-1.132388,1
0.362669,0.428958,-0.793393,1.068259,-1.062430,1
0.483165,0.392919,-0.701472,1.249146,-1.104170,1
0.589528,0.191978,-0.682109,0.895964,-1.202526,1
0.856946,-0.101662,-0.885414,0.683545,-1.396248,1
1.188028,-0.404004,-1.234781,0.136705,-1.441329,1
1.485732,-0.612425,-1.488373,-0.209514,-1.446447,1
1.554277,-0.501450,-1.585062,-0.048187,-1.379320,1
1.161442,-0.175627,-1.501899,0.419648,-1.325250,1
0.721111,0.228219,-1.265444,1.531429,-1.206028,1
0.522449,0.235558,-0.860145,2.367745,-1.073118,1
0.551678,0.010402,-0.611191,1.651814,-1.125760,1
0.775899,-0.547972,-0.718414,0.514472,-1.218885,1
1.063885,-0.743491,-1.095777,-0.079541,-1.302906,1
1.398772,-0.713951,-1.343185,-0.269640,-1.378231,1
1.613947,-0.715307,-1.478147,-0.221219,-1.406426,1
1.609522,-0.730271,-1.473927,-0.260636,-1.377912,1
1.505624,-0.579195,-1.516023,-0.317639,-1.340765,1
1.375641,-0.428481,-1.444277,-0.399758,-1.250100,1
1.350480,-0.314199,-1.354653,-0.367187,-1.181451,1
1.401742,-0.381943,-1.261817,-0.249861,-1.147242,1
1.401689,-0.443359,-1.228992,-0.181881,-1.159528,1
1.386242,-0.474602,-1.238348,-0.106399,-1.176831,1
1.389014,-0.473560,-1.279138,-0.108376,-1.216516,1
1.411962,-0.629550,-1.337865,-0.089054,-1.156437,1
1.298817,-0.746532,-1.420176,-0.200186,-1.126091,1
1.138930,-0.647990,-1.459196,-0.186037,-1.119768,1
1.115058,-0.399549,-1.555257,-0.236882,-1.163227,1
1.060758,0.211827,-1.572810,-0.071410,-1.214537,1
0.792476,0.471895,-1.429126,0.288216,-1.133257,1
0.412530,0.582946,-1.015396,1.139858,-1.146720,1
0.312120,0.275005,-0.799415,1.639383,-1.172955,1
0.559905,0.037407,-0.876187,0.981140,-1.230214,1
1.043947,-0.105854,-1.258077,0.369564,-1.330507,1
1.358825,-0.223321,-1.521960,0.218813,-1.411831,1
1.528643,-0.110689,-1.564700,0.166691,-1.382720,1
1.618721,0.150984,-1.471081,-0.045265,-1.298326,1
1.639137,0.383765,-1.279006,-0.079617,-1.258294,1
1.615067,0.599223,-1.026167,0.072323,-1.169982,1
1.552032,0.592126,-0.957197,0.423457,-1.167164,1
1.638194,0.667063,-1.110571,0.535822,-1.245141,1
1.684168,0.706579,-1.278078,0.526320,-1.287553,1
1.742867,0.678724,-1.226497,0.417984,-1.327352,1
1.714009,0.815478,-1.115860,0.322884,-1.316973,1
1.617069,0.843099,-1.102264,0.214427,-1.269091,1
1.419233,0.877701,-1.091680,0.415487,-1.241092,1
1.326797,0.732889,-1.008871,0.420765,-1.156924,1
1.234097,0.654666,-1.026228,0.523081,-1.093927,1
1.189908,0.745318,-1.100745,0.753031,-1.087053,1
1.088501,0.845554,-1.099442,1.176772,-1.117223,1
1.001768,0.968903,-1.005055,1.655380,-1.057892,1
0.899598,1.039922,-0.879416,1.134318,-1.017299,1
0.750997,1.112441,-0.690877,0.880317,-1.003218,1
0.798648,0.924211,-0.537228,0.822228,-0.996346,1
0.868017,0.956806,-0.463074,1.374056,-1.010424,1
1.020642,0.942259,-0.593317,1.273106,-1.076472,1
1.156946,0.953799,-0.737758,0.804241,-1.067274,1
1.368390,0.888669,-0.919448,0.381133,-1.065703,1
1.409860,0.787297,-1.002280,0.242860,-1.075814,1
1.426079,0.979445,-1.017569,0.542375,-1.132312,1
1.446202,0.790144,-1.091616,1.020973,-1.167389,1
1.380836,0.742591,-1.065485,1.737976,-1.185473,1
1.201669,0.620086,-0.835921,1.535983,-1.142445,1
1.038544,0.829927,-0.629866,0.821366,-1.118925,1
1.113723,0.797297,-0.576931,0.264728,-1.153532,1
1.355263,0.652593,-0.927817,0.089009,-1.082643,1
1.589916,0.526217,-1.222204,0.100762,-1.326115,1
1.700923,0.617055,-1.302978,-0.095064,-1.371093,1
1.737355,0.719377,-1.197553,-0.274732,-1.290721,1
1.633715,0.674581,-1.006385,-0.299453,-1.253196,1
1.467327,0.732399,-0.887042,-0.081863,-1.161229,1
1.362337,0.934959,-0.869603,0.137441,-1.088204,1
1.318631,1.096069,-0.912755,0.212412,-1.157695,1
1.383502,1.085233,-0.898784,0.124966,-1.049070,1
1.436394,0.842329,-0.917334,0.368758,-1.095029,1
1.391759,0.788405,-0.944270,1.182427,-1.193765,1
0.966114,0.748102,-1.000494,2.394891,-1.203468,1
0.382386,0.727573,-0.972226,3.852735,-1.222195,2
-0.026540,0.580582,-0.831060,5.053030,-1.098888,2
-0.105332,0.536311,-0.716350,4.096685,-1.052473,2
0.143272,0.665790,-0.660635,1.789035,-1.099271,1
0.755324,0.735592,-0.829704,0.227912,-1.186659,1
1.321727,0.840936,-1.096941,-0.134240,-1.255890,1
1.589623,0.788731,-1.112244,-0.083962,-1.288241,1
1.591719,0.987088,-1.068340,0.000486,-1.276547,1
1.626867,1.080608,-0.999073,-0.076701,-1.141051,1
1.597993,1.214537,-0.973703,-0.028411,-1.189139,1
1.631744,1.123240,-0.968677,0.117900,-1.194849,1
1.528190,1.087220,-0.975906,0.470472,-1.189534,1
1.400490,1.232870,-0.953244,1.014771,-1.030768,1
1.286792,1.269596,-0.798059,1.570391,-1.050295,1
1.220393,1.104485,-0.542968,1.535434,-1.033087,1
1.180629,0.858097,-0.472939,0.835433,-1.009784,1
1.089563,0.861894,-0.521970,0.466074,-1.049165,1
1.131525,0.929547,-0.758720,0.454877,-0.988906,1
1.168600,0.896881,-0.904455,0.783306,-1.106366,1
1.307846,0.860854,-0.958353,0.686571,-1.021836,1
1.316828,0.864834,-0.911221,0.409702,-1.036573,1
1.375418,0.964392,-0.816663,0.186889,-1.037031,1
1.443149,1.026927,-0.751742,0.196331,-0.995548,1
1.515927,0.981724,-0.721608,0.244206,-1.038543,1
1.565972,0.912958,-0.757741,0.334467,-1.069838,1
1.605828,0.730179,-0.801400,0.300798,-1.102218,1
1.611807,0.703573,-0.882598,0.272160,-1.146573,1
1.578736,0.825052,-0.993535,0.193858,-1.154109,1
1.533501,0.909171,-1.000491,0.338606,-1.156786,1
1.519344,0.822708,-0.993244,0.455921,-1.149422,1
1.397393,0.753526,-0.960221,0.784566,-1.128900,1
1.272519,0.819656,-0.907513,0.870549,-1.103080,1
1.120579,1.168004,-0.827839,1.070598,-1.076813,1
1.175053,1.584295,-0.783679,0.886723,-1.044633,1
1.196507,1.940010,-0.785189,0.621423,-1.056373,1
1.286116,2.050959,-0.771944,0.556779,-1.050520,1
1.304012,1.617026,-0.787811,0.406979,-1.021586,1
1.279379,1.179643,-0.851538,0.359057,-1.046613,1
1.366326,0.774930,-0.915936,0.153799,-1.033743,1
1.435528,0.788452,-1.015852,0.243564,-1.052905,1
1.500826,0.863202,-0.989624,0.242110,-1.081695,1
1.494713,1.021090,-0.885250,0.203298,-1.031704,1
1.431097,1.062261,-0.784356,0.203937,-1.040614,1
1.381353,1.023872,-0.773201,0.166180,-1.030588,1
1.363080,0.858203,-0.946016,0.061291,-1.131508,1
1.452159,0.866259,-1.066812,-0.074739,-1.188716,1
1.610413,0.688532,-1.101544,-0.057146,-1.193408,1
1.626907,0.614948,-1.115589,-0.012727,-1.213631,1
1.605352,0.365567,-1.148427,-0.018594,-1.242474,1
1.597234,0.445375,-1.178598,-0.042642,-1.114986,1
1.637167,0.462954,-1.098453,-0.079223,-1.161889,1
1.658404,0.592967,-0.996707,-0.262829,-1.193182,1
1.643626,0.519048,-1.011185,-0.472546,-1.255821,1
1.611144,0.465081,-1.140299,-0.535482,-1.263731,1
1.589820,0.566064,-1.254855,-0.507320,-1.271560,1
1.600082,0.708919,-1.204655,-0.443172,-1.229374,1
1.624368,0.802125,-1.104159,-0.327500,-1.204652,1
1.641157,0.951940,-0.998256,-0.235654,-1.177824,1
1.559445,0.919979,-0.947839,-0.229801,-1.200588,1
1.399990,0.963112,-0.896879,-0.168314,-1.193293,1
1.322023,0.808572,-0.870861,-0.086119,-1.151572,1
1.325505,0.744722,-0.873613,-0.037238,-1.126379,1
1.410820,0.661111,-0.905099,-0.187047,-1.130229,1
1.476034,0.687009,-0.991267,-0.314364,-1.092276,1
1.543171,0.738374,-1.085490,-0.375661,-1.159392,1
1.574578,0.794016,-1.071438,-0.382950,-1.146608,1
1.528205,0.806492,-1.017441,-0.261851,-1.123398,1
1.422448,0.825229,-0.967553,0.092546,-1.099910,1
1.401222,0.861428,-1.025607,0.481861,-1.076455,1
1.455030,0.834073,-1.057463,0.621851,-1.023030,1
1.497722,0.734906,-1.079507,0.409234,-1.035424,1
1.457586,0.586781,-1.053524,0.071160,-1.121213,1
1.408636,0.792011,-1.029728,-0.168907,-1.115265,1
1.387861,0.920260,-1.018981,-0.193297,-1.148562,1
1.378457,0.902953,-1.054356,-0.037432,-1.079866,1
1.399732,0.653524,-1.056051,0.071117,-1.097521,1
1.366190,0.609581,-1.025285,0.075286,-1.138770,1
1.431758,0.727159,-0.983639,-0.008977,-1.120763,1
1.467341,0.764250,-1.022219,0.123650,-1.129581,1
1.479773,0.693704,-1.065021,0.490644,-1.108508,1
1.372766,0.735772,-1.095067,0.985372,-1.099548,1
1.180278,0.753977,-1.024864,1.347361,-1.127907,1
1.061309,0.828199,-0.938453,1.294209,-1.115922,1
1.007817,0.857734,-0.918496,0.925452,-1.157853,1
1.017475,0.981837,-0.971622,0.586662,-1.179161,1
0.890914,1.071498,-0.945805,0.446784,-1.134822,1
0.734200,1.024410,-0.831651,0.515702,-1.091788,1
0.727682,0.915282,-0.727627,0.853529,-1.050960,1
0.906783,0.794973,-0.741597,1.501290,-1.051428,1
1.050754,0.821733,-0.791352,2.148510,-1.073119,1
1.071368,0.847084,-0.734074,1.930409,-1.100739,1
1.106935,0.797244,-0.586237,1.202437,-0.982587,1
1.213919,0.700088,-0.445478,0.739696,-0.986922,1
1.323309,0.716697,-0.460570,0.596228,-1.031081,1
1.377587,0.775613,-0.662800,0.699673,-1.019518,1
1.362100,0.870296,-0.918261,0.837482,-1.131318,1
1.318236,0.951531,-1.057131,0.990657,-1.155895,1
1.244627,1.037577,-1.011292,0.937309,-1.092071,1
1.074202,0.960044,-0.830352,0.716453,-1.055731,1
0.890965,0.857821,-0.713345,0.654896,-1.021728,1
0.751854,0.959730,-0.707703,0.803701,-1.033794,1
0.648305,1.190527,-0.757054,1.088679,-1.032053,1
0.499753,1.247890,-0.798506,1.463853,-1.021950,1
0.328376,1.063777,-0.733972,1.867881,-1.011062,1
0.263180,0.869424,-0.624577,1.795661,-1.014870,1
0.430241,0.883056,-0.515939,1.194840,-1.026568,1
0.730020,0.976964,-0.528930,0.702675,-1.075442,1
0.953231,1.148217,-0.683928,0.968040,-1.087247,1
0.985850,1.408356,-0.803542,1.803972,-1.083964,1
0.940075,1.664272,-0.759492,2.572234,-1.025912,1
