RHOB,GR,DEPTH_MD,NPHI,PEF,DTC,cluster
1.349611,-0.833037,2616.144000,-1.247119,0.115957,-1.518220,2
1.390443,-0.791248,2616.296000,-1.336744,0.170251,-1.543135,2
1.416581,-0.629330,2616.448000,-1.352173,0.074974,-1.515748,2
1.402174,-0.530616,2616.600000,-1.275703,-0.018656,-1.498151,2
1.416777,-0.594803,2616.752000,-1.166900,-0.077921,-1.511916,2
1.414939,-0.660486,2616.904000,-1.133051,0.108434,-1.485156,2
1.392257,-0.550920,2617.056000,-1.217828,0.178438,-1.369351,2
1.348985,-0.492452,2617.208000,-1.371635,0.109793,-1.384267,2
1.349955,-0.369980,2617.360000,-1.443819,0.009333,-1.301878,2
1.364880,-0.478699,2617.512000,-1.443199,0.007055,-1.293445,2
1.348144,-0.595574,2617.664000,-1.377992,0.110717,-1.445032,2
1.327633,-0.669629,2617.816000,-1.333807,0.146916,-1.436512,2
1.272698,-0.778259,2617.968000,-1.364400,0.209875,-1.388272,2
1.264888,-0.754282,2618.120000,-1.444354,0.230019,-1.504586,2
1.215529,-0.830420,2618.272000,-1.513791,0.302773,-1.565031,2
1.217771,-0.755569,2618.424000,-1.557603,0.285812,-1.620330,2
1.230034,-0.673066,2618.576000,-1.518359,0.335343,-1.634695,2
1.276943,-0.603403,2618.728000,-1.535090,0.272627,-1.644397,2
1.323453,-0.613580,2618.880000,-1.585973,0.219520,-1.622962,2
1.336224,-0.568014,2619.032000,-1.632998,0.124533,-1.523054,2
1.346536,-0.578050,2619.184000,-1.574996,0.023319,-1.567056,2
1.381116,-0.452460,2619.336000,-1.582156,-0.062262,-1.602489,2
1.421943,-0.564495,2619.488000,-1.623500,-0.056578,-1.554178,2
1.436883,-0.485613,2619.640000,-1.673159,0.001390,-1.588628,2
1.409492,-0.639651,2619.792000,-1.629817,0.238453,-1.596594,2
1.364381,-0.463220,2619.944000,-1.572954,0.353285,-1.557936,2
1.327461,-0.518629,2620.096000,-1.592901,0.442663,-1.492875,2
1.310151,-0.450818,2620.248000,-1.639710,0.352583,-1.563641,2
1.310892,-0.569194,2620.400000,-1.674781,0.303947,-1.548307,2
1.346322,-0.636091,2620.552000,-1.652629,0.420416,-1.544226,2
1.380171,-0.622031,2620.704000,-1.584519,0.441505,-1.639700,2
1.376677,-0.588906,2620.856000,-1.570282,0.416714,-1.644070,2
1.387295,-0.461852,2621.008000,-1.563042,0.291271,-1.676934,2
1.374778,-0.406358,2621.160000,-1.515450,0.253962,-1.650474,2
1.357187,-0.421002,2621.312000,-1.477207,0.181361,-1.586836,2
1.316089,-0.569904,2621.464000,-1.500620,0.139261,-1.603183,2
1.315688,-0.640303,2621.616000,-1.603264,0.174294,-1.646236,2
1.359783,-0.600003,2621.768000,-1.711275,0.268687,-1.615626,2
1.363121,-0.509103,2621.920000,-1.734047,0.275996,-1.612792,2
1.335608,-0.438959,2622.072000,-1.735423,0.201246,-1.628262,4
1.318233,-0.515679,2622.224000,-1.712814,0.222807,-1.599590,4
1.345743,-0.528815,2622.376000,-1.700165,0.311879,-1.575148,4
1.365625,-0.647108,2622.528000,-1.711280,0.345336,-1.606950,4
1.354509,-0.710139,2622.680000,-1.673271,0.290775,-1.619741,4
1.310223,-0.703527,2622.832000,-1.624979,0.267024,-1.638080,4
1.272065,-0.710393,2622.984000,-1.549643,0.286904,-1.644981,4
1.260507,-0.606798,2623.136000,-1.533647,1.015426,-1.627986,4
1.250588,-0.721197,2623.288000,-1.591312,1.212657,-1.652539,4
1.275559,-0.756569,2623.440000,-1.659924,1.170663,-1.673893,4
1.291270,-0.899342,2623.592000,-1.670049,1.284974,-1.630735,4
1.253434,-0.916014,2623.744000,-1.652983,1.253561,-1.592352,4
1.204956,-0.836767,2623.896000,-1.596441,1.135252,-1.597499,4
1.227911,-0.790040,2624.048000,-1.546162,0.973472,-1.693227,4
1.281355,-0.838386,2624.200000,-1.469787,0.925878,-1.782630,4
1.320750,-1.068796,2624.352000,-1.364001,1.019280,-1.817263,4
1.270158,-1.386191,2624.504000,-1.236211,1.066099,-1.778761,4
1.248446,-1.440710,2624.656000,-1.360059,1.080599,-1.682601,4
1.222909,-1.414350,2624.808000,-1.237763,1.261907,-1.559575,4
1.166812,-1.409785,2624.960000,-1.143107,1.308931,-1.387295,4
1.048874,-1.534975,2625.112000,-1.067598,1.237699,-1.442104,4
1.024484,-1.617175,2625.264000,-1.076850,1.034760,-1.512046,4
1.113015,-1.628320,2625.416000,-1.075218,0.885087,-1.706619,4
1.208594,-1.531486,2625.568000,-1.145940,0.945808,-1.790913,4
1.213034,-1.480838,2625.720000,-1.245217,0.908070,-1.631318,4
1.205958,-1.515614,2625.872000,-1.349914,0.805777,-1.692514,4
1.244836,-1.513147,2626.024000,-1.349436,0.717788,-1.665694,4
1.320907,-1.484186,2626.176000,-1.273408,0.811585,-1.695236,4
1.382952,-1.451021,2626.328000,-1.210648,1.067503,-1.804737,4
1.379537,-1.402578,2626.480000,-1.235201,1.238745,-1.614972,4
1.309516,-1.377584,2626.632000,-1.297438,1.286768,-1.512212,4
1.212820,-1.333583,2626.784000,-1.267989,1.265454,-1.605572,4
1.157278,-1.430554,2626.936000,-1.203994,1.237109,-1.428040,4
1.156319,-1.470135,2627.088000,-1.111771,1.070876,-1.530373,4
1.189198,-1.497919,2627.240000,-1.083666,0.889599,-1.625714,4
1.229886,-1.490601,2627.392000,-1.087330,0.838875,-1.539486,4
1.269250,-1.514174,2627.544000,-1.127096,0.777410,-1.665555,4
1.279587,-1.562152,2627.696000,-1.189847,0.682447,-1.631661,4
1.308250,-1.509299,2627.848000,-1.272712,0.522454,-1.623571,4
1.328287,-1.452924,2628.000000,-1.371175,0.518371,-1.735227,4
1.357860,-1.442649,2628.152000,-1.400288,0.540090,-1.740136,4
1.351501,-1.494357,2628.304000,-1.428074,0.639076,-1.634105,4
1.361316,-1.547262,2628.456000,-1.407193,0.658598,-1.662435,4
1.363442,-1.583218,2628.608000,-1.459502,0.685096,-1.629120,4
1.378832,-1.526701,2628.760000,-1.530760,0.656873,-1.599967,4
1.411306,-1.546296,2628.912000,-1.653516,0.611523,-1.661606,4
1.447394,-1.457676,2629.064000,-1.739472,0.638838,-1.600641,4
1.454098,-1.425515,2629.216000,-1.767637,0.653688,-1.585764,4
1.416403,-1.361682,2629.368000,-1.764329,0.664817,-1.593227,4
1.353862,-1.341641,2629.520000,-1.752327,0.625704,-1.590529,4
1.323609,-1.428968,2629.672000,-1.777476,0.507620,-1.632002,4
1.320838,-1.472556,2629.824000,-1.820808,0.455992,-1.609577,4
1.336752,-1.500588,2629.976000,-1.876547,0.494424,-1.632345,4
1.369093,-1.482519,2630.128000,-1.812544,0.586607,-1.621194,4
1.372842,-1.409022,2630.280000,-1.730915,0.621595,-1.646829,4
1.328776,-1.384780,2630.432000,-1.686962,0.767168,-1.546123,4
1.251040,-1.349225,2630.584000,-1.719956,1.007406,-1.535161,4
1.209536,-1.460589,2630.736000,-1.768346,1.170149,-1.605350,4
1.223344,-1.509432,2630.888000,-1.753607,1.062355,-1.648253,4
1.262811,-1.545785,2631.040000,-1.708030,0.807867,-1.640465,4
1.289831,-1.524037,2631.192000,-1.687748,0.584526,-1.663954,4
1.319833,-1.546068,2631.344000,-1.740752,0.441270,-1.632686,4
1.347850,-1.524188,2631.496000,-1.829414,0.365253,-1.698580,4
1.362593,-1.483735,2631.648000,-1.899069,0.405844,-1.679849,4
1.367263,-1.437226,2631.800000,-1.904731,0.494005,-1.687429,4
1.371605,-1.446125,2631.952000,-1.921749,0.663056,-1.741692,4
1.338728,-1.492711,2632.104000,-1.920716,0.974766,-1.622650,4
1.244236,-1.485121,2632.256000,-1.862553,1.221677,-1.647733,4
1.143195,-1.440587,2632.408000,-1.756735,1.186319,-1.625261,4
1.139839,-1.388872,2632.560000,-1.713046,0.854078,-1.555837,4
1.233334,-1.373952,2632.712000,-1.787265,0.572419,-1.664676,4
1.343071,-1.432535,2632.864000,-1.887118,0.512484,-1.740171,4
1.393690,-1.458203,2633.016000,-1.924368,0.687157,-1.712091,4
1.382106,-1.479551,2633.168000,-1.891969,0.862128,-1.756494,4
1.350326,-1.488680,2633.320000,-1.875508,0.954815,-1.788362,4
1.301084,-1.465608,2633.472000,-1.923380,1.040913,-1.732816,4
1.235212,-1.455260,2633.624000,-1.975122,1.085498,-1.700875,4
1.217909,-1.329419,2633.776000,-1.966691,1.183537,-1.755467,4
1.314531,-1.270284,2633.928000,-1.890782,1.017141,-1.728261,4
1.450332,-1.271667,2634.080000,-1.888317,0.779823,-1.789736,4
1.508542,-1.352190,2634.232000,-1.934436,0.646897,-1.715487,4
1.451735,-1.425205,2634.384000,-1.940190,0.588032,-1.740683,4
1.397541,-1.450485,2634.536000,-1.898066,0.636684,-1.712900,4
1.427086,-1.455250,2634.688000,-1.897556,0.661599,-1.699776,4
1.504350,-1.444108,2634.840000,-1.979272,0.727757,-1.827736,4
1.592996,-1.450833,2634.992000,-2.032539,0.691347,-1.792685,4
1.627702,-1.500615,2635.144000,-2.028559,0.637236,-1.774925,4
1.648065,-1.545992,2635.296000,-2.005283,0.608740,-1.788412,4
1.684818,-1.547140,2635.448000,-2.027283,0.697004,-1.821781,4
1.716086,-1.531206,2635.600000,-2.094725,0.813570,-1.792238,4
1.706940,-1.547328,2635.752000,-2.147051,0.818159,-1.861744,4
1.661930,-1.602093,2635.904000,-2.163916,0.650287,-1.869570,4
1.640705,-1.615183,2636.056000,-2.126035,0.450899,-1.871267,4
1.631533,-1.575888,2636.208000,-2.054582,0.378069,-1.839683,4
1.590869,-1.513958,2636.360000,-1.971545,0.513453,-1.815206,4
1.525983,-1.457068,2636.512000,-1.872734,0.737520,-1.791716,4
1.472611,-1.470169,2636.664000,-1.808445,1.085905,-1.791129,4
1.449765,-1.521750,2636.816000,-1.794506,1.288520,-1.792889,4
1.416779,-1.573304,2636.968000,-1.843603,1.486241,-1.747566,4
1.416641,-1.551697,2637.120000,-1.875572,1.424861,-1.812816,4
1.462755,-1.495564,2637.272000,-1.918005,1.167100,-1.863037,4
1.551194,-1.454594,2637.424000,-1.989457,0.775009,-1.857083,4
1.634270,-1.440161,2637.576000,-2.065314,0.504998,-1.933427,4
1.679330,-1.459107,2637.728000,-2.082684,0.505342,-1.876577,4
1.697750,-1.482674,2637.880000,-2.030679,0.699245,-1.854138,4
1.680101,-1.540800,2638.032000,-2.013171,0.801119,-1.841521,4
1.645440,-1.575821,2638.184000,-2.031807,0.715284,-1.905931,4
1.630463,-1.566839,2638.336000,-2.066728,0.588799,-1.935703,4
1.621718,-1.540512,2638.488000,-2.098917,0.562968,-1.931784,4
1.618027,-1.515910,2638.640000,-2.116749,0.632465,-1.917121,4
1.622206,-1.498678,2638.792000,-2.072772,0.749542,-1.877210,4
1.627361,-1.411176,2638.944000,-2.030708,0.680939,-1.868468,4
1.612796,-1.343989,2639.096000,-1.985817,0.510285,-1.868986,4
1.585884,-1.364110,2639.248000,-1.929047,0.359993,-1.870117,4
1.583999,-1.424280,2639.400000,-1.860424,0.485271,-1.871248,4
1.608613,-1.454762,2639.552000,-1.842992,0.703369,-1.881910,4
1.609876,-1.427580,2639.704000,-1.904277,0.779778,-1.897073,4
1.592048,-1.445544,2639.856000,-1.949988,0.657306,-1.892730,4
1.600027,-1.436545,2640.008000,-1.940706,0.529034,-1.927539,4
1.647801,-1.455451,2640.160000,-1.918214,0.458837,-1.931305,4
1.681818,-1.511192,2640.312000,-1.901416,0.343396,-1.917586,4
1.685007,-1.533895,2640.464000,-1.892981,0.261199,-1.901924,4
1.682409,-1.454732,2640.616000,-1.894429,0.246002,-1.857123,4
1.717071,-1.339550,2640.768000,-1.916640,0.309339,-1.828486,4
1.764607,-1.330634,2640.920000,-1.946456,0.348204,-1.808478,4
1.765334,-1.392247,2641.072000,-1.934902,0.362762,-1.831233,4
1.718331,-1.461242,2641.224000,-1.892904,0.386263,-1.831577,4
1.658018,-1.474356,2641.376000,-1.875305,0.393590,-1.825488,4
1.623496,-1.477185,2641.528000,-1.921264,0.409353,-1.847290,4
1.613599,-1.473943,2641.680000,-1.951098,0.418269,-1.813811,4
1.604402,-1.485199,2641.832000,-1.903288,0.445472,-1.792430,4
1.587485,-1.525990,2641.984000,-1.804069,0.529681,-1.805121,4
1.551679,-1.567048,2642.136000,-1.759406,0.573521,-1.818601,4
1.523079,-1.634431,2642.288000,-1.814349,0.520590,-1.858927,4
1.526346,-1.656140,2642.440000,-1.900326,0.388777,-1.874324,4
1.557990,-1.596368,2642.592000,-1.963356,0.299348,-1.869557,4
1.580212,-1.468926,2642.744000,-1.984013,0.249476,-1.795599,4
1.582887,-1.345552,2642.896000,-1.980984,0.201420,-1.787063,4
1.613446,-1.297092,2643.048000,-1.988256,0.158281,-1.795768,4
1.673029,-1.332371,2643.200000,-2.046198,0.147616,-1.809813,4
1.730941,-1.415959,2643.352000,-2.157963,0.192050,-1.883781,4
1.748438,-1.437663,2643.504000,-2.264386,0.213824,-1.887781,4
1.740796,-1.376642,2643.656000,-2.307635,0.190636,-1.871404,4
1.752562,-1.309550,2643.808000,-2.305449,0.147750,-1.875454,4
1.778320,-1.294196,2643.960000,-2.306168,0.201603,-1.884961,4
1.800164,-1.321270,2644.112000,-2.310850,0.376275,-1.920965,4
1.786169,-1.372727,2644.264000,-2.309430,0.616123,-1.942921,4
1.739840,-1.415822,2644.416000,-2.319619,0.789982,-1.940435,4
1.708558,-1.465656,2644.568000,-2.345356,0.707588,-1.917979,4
1.696823,-1.516597,2644.720000,-2.349929,0.465284,-1.940829,4
1.706691,-1.557268,2644.872000,-2.329513,0.271071,-1.923333,4
1.706459,-1.591061,2645.024000,-2.318061,0.184623,-1.927024,4
1.671428,-1.565631,2645.176000,-2.327966,0.169684,-1.942683,4
1.632913,-1.506373,2645.328000,-2.351532,0.167448,-1.937133,4
1.610089,-1.438952,2645.480000,-2.363370,0.244796,-1.890313,4
1.634459,-1.411811,2645.632000,-2.342246,0.381072,-1.893499,4
1.674067,-1.469201,2645.784000,-2.321197,0.455509,-1.922854,4
1.695942,-1.562980,2645.936000,-2.346704,0.434214,-1.956553,4
1.685512,-1.577799,2646.088000,-2.386741,0.415281,-1.928126,4
1.644963,-1.503894,2646.240000,-2.350088,0.502402,-1.891901,4
1.616182,-1.458518,2646.392000,-2.265127,0.556564,-1.895263,4
1.624772,-1.503913,2646.544000,-2.254917,0.533513,-1.905159,4
1.688766,-1.588173,2646.696000,-2.328232,0.505496,-1.995583,4
1.774032,-1.578853,2646.848000,-2.406119,0.572570,-2.014383,4
1.826767,-1.507618,2647.000000,-2.411348,0.586714,-1.975080,4
1.809847,-1.459514,2647.152000,-2.372359,0.439201,-1.956499,4
1.762572,-1.422907,2647.304000,-2.337372,0.333354,-1.939751,4
1.739575,-1.409402,2647.456000,-2.318071,0.365671,-1.942983,4
1.741484,-1.383105,2647.608000,-2.315696,0.458777,-1.955375,4
1.740277,-1.409636,2647.760000,-2.304858,0.456827,-1.972432,4
1.736268,-1.456772,2647.912000,-2.288889,0.353538,-1.985722,4
1.737393,-1.477726,2648.064000,-2.320054,0.205196,-2.014399,4
1.731831,-1.491428,2648.216000,-2.405497,0.109626,-2.013895,4
1.729285,-1.506988,2648.368000,-2.490521,0.144706,-2.017530,4
1.739692,-1.519923,2648.520000,-2.524628,0.324399,-2.029276,4
1.767085,-1.478741,2648.672000,-2.517013,0.511146,-2.018614,4
1.792862,-1.490044,2648.824000,-2.516217,0.532001,-2.021126,4
1.812232,-1.519079,2648.976000,-2.536941,0.381030,-2.019526,4
1.818306,-1.504105,2649.128000,-2.548800,0.220889,-1.990052,4
1.820409,-1.410565,2649.280000,-2.535751,0.194843,-1.969333,4
1.822509,-1.355859,2649.432000,-2.488131,0.337343,-1.963207,4
1.805415,-1.366217,2649.584000,-2.419009,0.455950,-1.951487,4
1.754191,-1.463362,2649.736000,-2.346378,0.424528,-1.973122,4
1.693751,-1.500220,2649.888000,-2.292565,0.273788,-2.014356,4
1.665672,-1.460726,2650.040000,-2.279329,0.142907,-1.994308,4
1.667696,-1.278494,2650.192000,-2.273451,0.074794,-1.946300,4
1.650747,-1.173920,2650.344000,-2.248830,-0.007594,-1.936033,4
1.607211,-1.174589,2650.496000,-2.239124,0.002812,-1.943863,4
1.551440,-1.212705,2650.648000,-2.206851,0.155748,-1.844807,4
1.454802,-1.215800,2650.800000,-2.100241,0.369599,-1.832165,4
1.384020,-1.210068,2650.952000,-2.000746,0.451779,-1.831670,4
1.401044,-1.217800,2651.104000,-2.035435,0.361060,-1.913505,4
1.503457,-1.216366,2651.256000,-2.198108,0.209888,-1.984734,4
1.600223,-1.234027,2651.408000,-2.320591,0.152313,-1.994689,4
1.630378,-1.273000,2651.560000,-2.327154,0.163264,-1.976230,4
1.647134,-1.246942,2651.712000,-2.286924,0.220798,-1.953691,4
1.699816,-1.146420,2651.864000,-2.247074,0.246044,-1.948585,4
1.773854,-1.065992,2652.016000,-2.237286,0.239494,-1.957691,4
1.829016,-1.027415,2652.168000,-2.238032,0.178969,-1.932213,4
1.838975,-1.040551,2652.320000,-2.208683,0.162367,-1.890211,4
1.830873,-1.154631,2652.472000,-2.143148,0.196068,-1.880814,4
1.822167,-1.351814,2652.624000,-2.102507,0.299623,-1.935079,4
1.835601,-1.509049,2652.776000,-2.159463,0.407357,-2.002680,4
1.831862,-1.562970,2652.928000,-2.294559,0.461578,-2.044529,4
1.789179,-1.581561,2653.080000,-2.411124,0.516578,-2.051472,4
1.698663,-1.677430,2653.232000,-2.479841,0.525364,-2.026213,4
1.617983,-1.716581,2653.384000,-2.508713,0.473318,-2.010484,4
1.609669,-1.693551,2653.536000,-2.530452,0.407326,-2.023691,4
1.695848,-1.608641,2653.688000,-2.546230,0.469057,-2.095100,4
1.818287,-1.563088,2653.840000,-2.552429,0.686837,-2.108072,4
1.885523,-1.522541,2653.992000,-2.551641,0.811178,-2.074710,4
1.904155,-1.481388,2654.144000,-2.522821,0.673880,-2.059468,4
1.881864,-1.441870,2654.296000,-2.475798,0.467778,-2.028094,4
1.902523,-1.368608,2654.448000,-2.432996,0.433935,-2.032679,4
1.924712,-1.292571,2654.600000,-2.373882,0.398458,-1.971245,4
1.913548,-1.190648,2654.752000,-2.290601,0.375335,-1.851452,4
1.870542,-1.115857,2654.904000,-2.159028,0.449767,-1.703475,4
1.780617,-0.994636,2655.056000,-2.037917,0.688078,-1.618765,4
1.712311,-0.952341,2655.208000,-1.898770,0.874986,-1.606699,4
1.666996,-0.917405,2655.360000,-1.838570,0.715695,-1.548088,4
1.665869,-1.013610,2655.512000,-1.834560,0.581207,-1.538823,4
1.696242,-1.052709,2655.664000,-1.846516,0.482679,-1.584582,4
1.738959,-1.012328,2655.816000,-1.892308,0.417579,-1.630345,4
1.759748,-0.851551,2655.968000,-1.963948,0.323318,-1.605133,4
1.701254,-0.694498,2656.120000,-2.002872,0.288455,-1.556432,4
1.617654,-0.577430,2656.272000,-1.855088,0.321525,-1.532943,4
1.599193,-0.661575,2656.424000,-1.666038,0.326843,-1.527139,4
1.643083,-0.695359,2656.576000,-1.636659,0.244567,-1.537164,4
1.694701,-0.802082,2656.728000,-1.720830,0.245213,-1.557658,4
1.722513,-0.797443,2656.880000,-1.756352,0.248305,-1.574166,4
1.715470,-0.937166,2657.032000,-1.757677,0.224943,-1.477845,4
1.693882,-1.096466,2657.184000,-1.868484,0.125998,-1.438224,4
1.690496,-1.152954,2657.336000,-2.027339,0.030172,-1.516831,4
1.713569,-1.174396,2657.488000,-2.109848,-0.046768,-1.526293,4
1.749310,-1.028734,2657.640000,-2.094089,-0.062072,-1.462638,4
1.762089,-0.901190,2657.792000,-2.059050,-0.034345,-1.456118,4
1.780497,-0.785714,2657.944000,-2.068093,0.149455,-1.473301,4
1.800921,-0.709678,2658.096000,-2.055456,0.273885,-1.497126,4
1.783388,-0.722937,2658.248000,-2.048219,0.399988,-1.497687,4
1.753685,-0.672164,2658.400000,-2.024057,0.366460,-1.442452,4
1.669731,-0.630757,2658.552000,-1.978952,0.382139,-1.324430,4
1.547263,-0.574511,2658.704000,-1.838883,0.508370,-1.221781,4
1.426718,-0.535014,2658.856000,-1.633696,0.646222,-1.229606,4
1.377907,-0.577211,2659.008000,-1.569309,0.621946,-1.272199,4
1.427432,-0.592884,2659.160000,-1.698322,0.389535,-1.297617,4
1.489000,-0.556511,2659.312000,-1.802422,0.156202,-1.289000,4
1.508127,-0.648328,2659.464000,-1.746151,0.055573,-1.235552,4
1.542089,-0.810795,2659.616000,-1.688760,0.085150,-1.260805,4
1.628204,-0.987591,2659.768000,-1.784076,0.150805,-1.439591,4
1.766100,-1.087087,2659.920000,-1.988344,0.127438,-1.674265,4
1.873320,-1.084308,2660.072000,-2.173792,0.145158,-1.767959,4
1.903207,-1.084348,2660.224000,-2.280364,0.243985,-1.724898,4
1.863280,-1.099332,2660.376000,-2.241110,0.308280,-1.621713,4
1.817653,-1.100635,2660.528000,-2.057958,0.184880,-1.447932,4
1.775880,-1.073299,2660.680000,-1.879149,0.054737,-1.321529,4
1.770148,-0.956420,2660.832000,-1.822693,0.007134,-1.294944,4
1.761253,-0.924364,2660.984000,-1.848317,0.082896,-1.291585,4
1.751613,-0.953881,2661.136000,-1.873548,0.192607,-1.300417,4
1.749944,-0.941568,2661.288000,-1.898635,0.293615,-1.305901,4
1.733592,-0.878306,2661.440000,-1.917164,0.271810,-1.264873,4
1.714289,-0.797439,2661.592000,-1.901268,0.199861,-1.225337,4
1.656055,-0.810279,2661.744000,-1.805880,0.146686,-1.192475,4
1.592388,-0.773175,2661.896000,-1.728376,0.154135,-1.175668,4
1.543075,-0.607342,2662.048000,-1.715326,0.101794,-1.184747,4
1.548911,-0.618979,2662.200000,-1.761178,0.105173,-1.244050,4
1.605975,-0.794880,2662.352000,-1.826505,0.188603,-1.346357,4
1.668324,-1.113128,2662.504000,-1.910728,0.295765,-1.407932,4
1.692910,-1.223220,2662.656000,-2.001292,0.302241,-1.431421,4
1.698975,-1.138578,2662.808000,-2.073995,0.157019,-1.415822,4
1.699786,-1.059296,2662.960000,-2.098560,0.077405,-1.360256,4
1.708888,-1.039559,2663.112000,-2.079526,0.078209,-1.301224,4
1.679184,-1.086124,2663.264000,-1.971674,0.210471,-1.247884,4
1.679942,-1.039592,2663.416000,-1.844105,0.219540,-1.221961,4
1.680215,-1.002934,2663.568000,-1.770271,0.205045,-1.257164,4
1.718210,-0.964383,2663.720000,-1.798014,0.105791,-1.382191,4
1.741666,-1.057284,2663.872000,-1.899224,0.086253,-1.496284,4
1.775310,-1.093806,2664.024000,-2.047177,0.113510,-1.562125,4
1.779770,-1.119062,2664.176000,-2.157126,0.184020,-1.583244,4
1.780619,-1.019015,2664.328000,-2.187434,0.138610,-1.549733,4
1.770653,-1.018794,2664.480000,-2.139657,0.057988,-1.504503,4
1.762382,-0.930564,2664.632000,-2.072459,0.076050,-1.484580,4
1.752795,-0.922726,2664.784000,-2.059632,0.315852,-1.488048,4
1.738510,-0.852011,2664.936000,-2.061035,0.430115,-1.467148,4
1.645548,-0.743993,2665.088000,-2.052984,0.515100,-1.316345,4
1.410517,-0.470594,2665.240000,-1.740700,0.784677,-1.049338,4
1.130137,-0.198123,2665.392000,-1.198447,1.018847,-0.894300,4
0.923330,-0.255378,2665.544000,-0.907981,0.887283,-0.863772,4
0.973045,-0.579205,2665.696000,-1.081514,0.357053,-1.024827,4
1.198779,-0.912021,2665.848000,-1.488107,0.039501,-1.277369,4
1.484568,-0.997348,2666.000000,-1.751294,0.001051,-1.343844,4
1.581736,-0.971616,2666.152000,-1.864586,-0.052743,-1.328186,4
1.595342,-0.900744,2666.304000,-1.957968,-0.089076,-1.334085,4
1.614677,-0.798658,2666.456000,-2.014784,-0.153423,-1.362618,4
1.642875,-0.709008,2666.608000,-2.021695,-0.186221,-1.338000,4
1.646639,-0.589177,2666.760000,-1.988179,-0.134934,-1.329549,4
1.661030,-0.584368,2666.912000,-1.985647,0.052639,-1.400160,4
1.663337,-0.669432,2667.064000,-2.032948,0.218386,-1.415475,4
1.643768,-0.872511,2667.216000,-2.103122,0.278834,-1.454732,4
1.660308,-1.063535,2667.368000,-2.145030,0.111606,-1.497203,4
1.688281,-1.154588,2667.520000,-2.177898,0.060669,-1.524528,4
1.760424,-1.150096,2667.672000,-2.226724,-0.006489,-1.558443,4
1.774667,-0.972463,2667.824000,-2.295473,0.012897,-1.573037,4
1.777770,-0.861042,2667.976000,-2.329397,-0.088817,-1.579802,4
1.757570,-0.805834,2668.128000,-2.315827,-0.117878,-1.552809,4
1.772610,-0.858514,2668.280000,-2.262752,-0.105982,-1.505857,4
1.782346,-0.932721,2668.432000,-2.210464,-0.057484,-1.445002,4
1.780105,-0.883981,2668.584000,-2.179304,-0.055804,-1.397620,4
1.716606,-0.849119,2668.736000,-2.080964,-0.000074,-1.429359,4
1.675657,-0.800655,2668.888000,-1.986263,0.095272,-1.498134,4
1.674247,-1.006096,2669.040000,-1.978524,0.141006,-1.608909,4
1.726501,-1.069623,2669.192000,-2.140252,0.040475,-1.690160,4
1.781008,-1.100298,2669.344000,-2.354762,0.018501,-1.689882,4
1.799081,-0.878535,2669.496000,-2.451208,0.089981,-1.621596,4
1.775115,-0.615401,2669.648000,-2.359990,0.066762,-1.485882,4
1.740193,-0.385175,2669.800000,-2.128813,-0.139157,-1.346504,4
1.685440,-0.230562,2669.952000,-1.883727,-0.300306,-1.256449,4
1.667577,-0.362708,2670.104000,-1.750723,-0.332348,-1.208980,4
1.652225,-0.445729,2670.256000,-1.686302,-0.193613,-1.208394,4
1.698310,-0.476650,2670.408000,-1.742697,-0.138723,-1.236605,4
1.736449,-0.476936,2670.560000,-1.745959,-0.051024,-1.227544,4
1.755808,-0.513162,2670.712000,-1.774182,0.048088,-1.241897,4
1.742835,-0.651162,2670.864000,-1.756748,0.146486,-1.311437,4
1.733170,-0.832129,2671.016000,-1.814202,0.241162,-1.407067,4
1.743331,-0.900021,2671.168000,-1.875962,0.152774,-1.477248,4
1.749188,-0.896623,2671.320000,-1.964285,0.100813,-1.516622,4
1.780698,-0.698891,2671.472000,-2.005503,0.107985,-1.516991,4
1.821672,-0.680798,2671.624000,-2.003015,0.087190,-1.451277,4
1.848980,-0.647213,2671.776000,-1.949420,0.063667,-1.400113,4
1.830960,-0.712316,2671.928000,-1.828937,0.008669,-1.359481,4
1.802262,-0.741567,2672.080000,-1.748164,0.086408,-1.338982,4
1.763435,-0.774370,2672.232000,-1.683944,0.077646,-1.352358,4
1.722293,-0.757065,2672.384000,-1.708409,0.013972,-1.365876,4
1.694247,-0.793455,2672.536000,-1.744897,-0.062462,-1.388926,4
1.686375,-0.811201,2672.688000,-1.769387,-0.059451,-1.406020,4
1.696670,-0.834104,2672.840000,-1.830214,-0.038810,-1.425842,4
1.717286,-0.701768,2672.992000,-1.818072,0.040020,-1.416173,4
1.730395,-0.535027,2673.144000,-1.808746,0.103848,-1.392985,4
1.727700,-0.463628,2673.296000,-1.711715,0.049413,-1.333037,4
1.699774,-0.409372,2673.448000,-1.641383,-0.045132,-1.286131,4
1.701811,-0.358242,2673.600000,-1.615082,-0.065413,-1.284113,4
1.694409,-0.274232,2673.752000,-1.544731,-0.039883,-1.290503,4
1.681410,-0.208242,2673.904000,-1.461778,-0.160279,-1.312672,4
1.653179,-0.270442,2674.056000,-1.394224,-0.224184,-1.317611,4
1.584282,-0.488078,2674.208000,-1.390649,-0.076432,-1.220507,4
1.560151,-0.575836,2674.360000,-1.410881,0.080512,-1.202041,4
1.521704,-0.646087,2674.512000,-1.346531,0.041616,-1.159216,4
1.465503,-0.600485,2674.664000,-1.282657,0.029676,-1.096957,4
