r,g,b,cluster
-1.366392,-1.610037,-1.601074,1
0.063200,0.508711,1.293002,0
0.015012,-0.108562,0.038903,0
0.304143,0.842372,1.444597,0
-0.225931,-0.308759,-0.801758,1
0.561148,0.558760,0.107809,0
-0.852381,-1.042813,-1.394354,1
0.641462,0.525394,-0.140255,0
0.143514,0.041585,-0.443443,0
0.882404,0.758957,0.190497,0
0.882404,0.742274,0.135372,0
0.625399,0.525394,-0.071348,0
-1.462769,-1.660086,-1.601074,1
-1.478832,-1.660086,-1.573511,1
-1.944654,-2.210626,-1.697543,1
0.834216,0.692224,0.080247,0
0.545085,0.391929,-0.250505,0
-0.097428,-0.242026,-0.870664,1
0.753902,0.592126,-0.057567,0
0.882404,0.775640,0.162934,0
0.577211,0.525394,0.025121,0
-0.707816,-0.825933,-1.270322,1
1.026970,0.942470,0.355873,0
-0.579313,-1.276376,-1.697543,1
-1.527020,-2.010430,0.576374,1
0.882404,0.758957,0.094028,0
-0.450811,0.141684,1.306784,0
-1.029072,-0.425540,0.659062,1
-0.964821,-1.126228,-1.353010,1
1.235787,1.142667,0.548811,0
0.175640,0.675541,1.293002,0
1.380352,1.509694,1.430815,0
0.320205,0.225099,-0.374537,0
0.625399,0.525394,-0.098911,0
-0.306245,0.208416,1.237877,0
0.898467,0.758957,0.149153,0
0.914530,0.725590,0.107809,0
0.625399,0.492028,-0.126473,0
0.866342,0.742274,0.080247,0
-1.527020,-1.693452,-1.628637,1
-0.788130,-0.275393,0.934688,0
-0.563250,-0.742518,-1.228978,1
0.753902,0.642175,-0.030004,0
0.802090,0.658858,0.052684,0
-0.675690,-0.191977,0.865781,0
0.288080,0.542077,1.472159,0
-1.125449,-1.276376,-1.394354,1
-1.093324,-0.158611,0.893344,0
-1.735837,-1.977064,-1.697543,1
-1.141512,-1.259693,-1.118728,1
0.625399,0.508711,-0.140255,0
0.978781,0.692224,0.149153,0
0.898467,0.758957,0.149153,0
0.753902,0.091635,-0.291849,0
-1.784026,-1.776867,-1.587293,1
0.127451,0.525394,1.513503,0
0.545085,0.492028,-0.002441,0
-1.077261,-1.259693,-1.104947,1
0.593274,0.458662,-0.154036,0
0.850279,0.708907,0.094028,0
-0.547188,-0.775884,0.328310,1
0.802090,0.675541,0.025121,0
2.087117,-0.075196,-1.697543,0
1.267912,1.359546,1.802911,0
0.336268,0.525394,1.458378,0
-1.976779,-2.210626,-1.697543,1
-0.627502,0.742274,1.499722,0
-0.547188,0.241782,1.417034,0
0.079263,0.608809,1.348127,0
1.283975,1.192716,0.645280,0
0.994844,0.842372,0.162934,0
-1.253952,-0.559004,0.493686,1
-1.976779,-2.160577,-1.683762,1
-0.996947,0.708907,1.430815,0
0.673588,0.508711,-0.126473,0
0.930593,0.825689,0.204278,0
2.006803,2.043551,1.802911,0
-0.209868,0.225099,1.127626,0
-0.547188,-0.709152,-1.228978,1
-0.707816,-0.809250,-1.228978,1
1.830112,0.208416,0.121590,0
-1.510957,-1.760184,-1.669980,1
-0.466873,0.208416,1.320565,0
-1.141512,-1.309742,-1.449479,1
-1.013010,-1.176277,-1.394354,1
0.850279,0.792323,-0.030004,0
1.010907,0.892421,0.438561,0
1.251850,0.875738,0.755531,0
1.283975,1.192716,0.645280,0
-1.077261,-1.243010,-0.898227,1
1.187598,1.075935,0.535030,0
0.978781,0.875738,0.245622,0
0.850279,0.708907,0.107809,0
1.043033,0.708907,0.080247,0
-1.334266,-0.842616,0.011340,1
0.914530,0.775640,0.162934,0
-1.189701,-1.293059,-1.435698,1
-0.756004,-0.358808,0.783094,0
-0.338371,-0.559004,-0.787976,1
0.882404,0.742274,0.121590,0
0.946656,0.758957,0.190497,0
0.930593,0.792323,0.162934,0
2.022865,-0.158611,-0.567475,0
0.561148,0.425296,-0.264286,0
1.139410,1.042568,0.466123,0
-0.338371,0.308514,1.403253,0
1.589169,1.493011,1.361909,0
0.111389,0.575443,1.375690,0
-1.784026,-2.010430,-1.642418,1
-1.173638,-1.309742,-1.449479,1
0.753902,0.625492,-0.016223,0
0.352331,0.291831,-0.305630,0
-0.354434,-0.675786,-0.291849,1
0.512959,0.391929,-0.319412,0
-0.113491,0.308514,1.334346,0
-1.880402,2.043551,1.816692,0
0.304143,0.175050,-0.498569,0
0.850279,0.758957,0.121590,0
1.187598,1.042568,0.507467,0
-1.125449,-0.525638,0.355873,1
0.786027,0.642175,0.038903,0
0.657525,0.108318,-0.071348,0
-1.125449,-1.226326,-1.380573,1
0.111389,0.041585,-0.374537,0
1.749797,1.493011,1.279221,0
-1.350329,-0.292076,-0.471006,1
0.834216,0.692224,0.094028,0
-1.687649,-1.927015,-1.669980,1
0.994844,0.859055,0.231841,0
1.235787,1.125984,0.576374,0
-0.820256,-0.926032,-1.311666,1
0.641462,0.542077,-0.085129,0
0.127451,-0.125245,1.816692,0
0.898467,0.775640,0.107809,0
-1.141512,-1.309742,-1.449479,1
0.095326,-0.008464,-0.415881,0
0.850279,0.725590,0.066465,0
-1.221826,-0.475589,0.576374,1
-0.916633,-1.059496,-1.353010,1
-0.001051,-0.025147,-0.457225,0
-1.253952,-0.642420,-0.526131,1
1.139410,1.009202,0.438561,0
-0.033177,0.492028,-1.242760,0
0.320205,0.191733,-0.484787,0
0.641462,0.475345,-0.154036,0
-1.125449,-1.276376,-1.463261,1
1.010907,0.892421,0.300748,0
-2.008905,-1.643403,-0.057567,1
-1.029072,-1.209643,-1.477042,1
-0.033177,-0.108562,0.796875,0
0.400520,0.975836,1.802911,0
0.850279,0.708907,0.094028,0
-0.659627,-0.842616,-1.311666,1
-0.900570,-1.009447,-1.394354,1
-0.595376,-0.775884,-1.256541,1
1.107284,0.992519,0.383435,0
0.882404,0.792323,0.149153,0
0.753902,0.642175,-0.030004,0
-0.065303,0.308514,-0.291849,0
1.187598,1.109301,0.493686,0
1.235787,1.125984,0.576374,0
0.079263,0.008219,-0.402099,0
1.171535,1.226082,1.816692,0
-1.029072,-0.292076,0.727968,0
1.219724,1.125984,0.535030,0
0.047137,-0.091879,-0.746632,0
0.047137,-0.075196,0.066465,0
0.866342,0.775640,0.107809,0
-0.274119,-0.408857,-0.760414,1
1.203661,1.092618,0.548811,0
-1.013010,-1.159594,-1.297885,1
-0.772067,-0.959398,-1.325448,1
0.994844,0.909104,0.218060,0
0.850279,0.708907,0.107809,0
1.171535,1.092618,0.479905,0
-1.045135,-0.542321,0.397217,1
0.127451,0.441979,1.417034,0
-1.286078,-1.443206,-1.091165,1
-0.852381,-1.076179,-1.022259,1
-1.286078,-1.443206,-1.091165,1
0.111389,0.108318,-0.484787,0
0.866342,0.742274,0.080247,0
-0.595376,0.892421,1.609972,0
1.107284,1.025885,0.424779,0
0.288080,0.241782,-0.167817,0
-0.065303,0.391929,1.361909,0
0.898467,0.809006,0.135372,0
-0.258057,-0.342125,-0.774195,1
-1.125449,-1.276376,-1.394354,1
0.416582,0.508711,1.458378,0
-0.370496,0.091635,0.948469,0
1.139410,1.042568,0.466123,0
0.946656,0.842372,0.218060,0
-1.446706,-1.643403,-1.587293,1
0.368394,0.208416,-0.457225,0
-1.639460,-1.793550,-1.656199,1
-1.591272,-1.793550,-1.697543,1
0.898467,0.708907,0.066465,0
-0.707816,-0.659103,0.135372,1
-1.077261,-0.759201,0.107809,1
0.223828,0.608809,1.306784,0
1.107284,1.009202,0.438561,0
-0.820256,-0.959398,-1.353010,1
-1.880402,-2.060479,-1.697543,1
0.914530,0.775640,0.162934,0
0.480834,0.441979,-0.071348,0
-1.125449,-1.276376,-1.394354,1
-0.964821,-1.126228,-1.435698,1
-0.258057,1.409596,1.623754,0
-1.928591,-2.143894,-1.697543,1
1.219724,1.309497,1.761567,0
-1.960717,-2.193943,-1.683762,1
-0.338371,0.341880,1.375690,0
-1.960717,-2.193943,-1.683762,1
0.577211,0.742274,1.389471,0
-0.964821,-0.225343,-0.126473,1
0.850279,0.758957,0.121590,0
-0.547188,0.058268,1.293002,0
0.609336,0.508711,-0.112692,0
1.958614,1.943453,1.734004,0
1.219724,1.292814,1.789130,0
0.416582,0.358563,1.044939,0
0.753902,0.642175,-0.030004,0
0.239891,0.575443,1.485941,0
1.283975,1.359546,1.816692,0
-0.113491,0.308514,1.389471,0
-0.274119,0.375246,1.458378,0
0.834216,0.742274,0.080247,0
-0.996947,-1.159594,-1.380573,1
0.223828,0.542077,1.403253,0
-1.045135,-0.542321,0.397217,1
0.689650,0.542077,-0.126473,0
-1.976779,-1.876965,0.383435,1
1.107284,1.009202,0.438561,0
0.786027,0.692224,0.066465,0
0.850279,0.692224,0.135372,0
-0.145617,-0.242026,-0.884446,1
0.657525,0.542077,-0.126473,0
-1.173638,-1.309742,-1.449479,1
-1.751900,-1.977064,-1.656199,1
-1.446706,-1.676769,-1.642418,1
-0.739941,-0.792567,-0.016223,1
1.300038,1.392913,1.816692,0
0.898467,0.758957,0.149153,0
0.882404,0.775640,0.162934,0
-0.675690,-0.825933,-1.297885,1
-1.125449,-1.276376,-1.394354,1
-1.157575,-1.276376,-1.366792,1
-1.559146,-1.793550,-1.421917,1
-1.093324,-0.892665,1.251658,1
0.769965,0.775640,0.011340,0
-0.868444,-0.992764,-1.325448,1
1.139410,1.092618,0.535030,0
1.219724,1.109301,0.562593,0
1.107284,0.708907,0.231841,0
-0.209868,-0.575687,-0.195380,1
-0.322308,-0.592371,-0.360756,1
2.087117,-0.075196,-1.697543,0
-0.948758,-1.076179,-1.394354,1
-0.113491,0.325197,1.361909,0
1.091221,0.992519,0.424779,0
0.978781,0.792323,0.190497,0
-0.097428,-0.242026,-0.870664,1
0.047137,0.475345,1.472159,0
0.769965,0.592126,0.080247,0
-0.900570,-1.042813,-1.339229,1
-1.173638,-1.276376,-1.421917,1
-0.145617,-0.242026,-0.884446,1
-1.141512,-0.625737,0.286966,1
-1.141512,-1.293059,-1.408135,1
0.641462,0.542077,-0.057567,0
-0.129554,0.408613,1.279221,0
-1.093324,-0.325442,0.672843,1
-1.784026,-2.010430,-1.683762,1
0.159577,0.091635,-0.415881,0
0.609336,1.025885,1.596191,0
1.235787,1.142667,0.548811,0
-0.129554,-0.258710,-0.912008,1
0.818153,0.642175,0.038903,0
-1.976779,-2.210626,-1.697543,1
-1.318203,-1.476572,-1.628637,1
1.187598,1.075935,0.548811,0
0.898467,0.758957,0.135372,0
0.239891,0.425296,1.541066,0
-1.623397,-1.376474,-1.325448,1
-0.547188,-1.059496,1.720223,0
0.207766,0.492028,1.444597,0
0.480834,0.408613,-0.112692,0
-0.884507,-1.109545,-1.449479,1
0.529022,0.558760,1.417034,0
0.818153,0.708907,0.190497,0
0.175640,0.058268,0.920907,0
-0.225931,0.275148,1.237877,0
-0.595376,-0.158611,0.907125,0
0.223828,0.158367,-0.415881,0
-0.001051,0.492028,-1.201416,0
-0.948758,-1.076179,-1.256541,1
1.187598,1.075935,0.548811,0
1.123347,1.259448,1.775348,0
0.207766,0.091635,-0.457225,0
-1.157575,-1.326425,-1.518386,1
-1.800088,-2.010430,-1.669980,1
-0.868444,-1.026130,-0.719070,1
0.769965,0.692224,0.094028,0
0.753902,0.592126,-0.043785,0
-0.756004,0.758957,1.554847,0
-1.093324,-1.259693,-0.912008,1
-1.029072,-0.175294,1.003595,0
-0.225931,0.275148,1.237877,0
1.091221,1.009202,0.328310,0
-0.274119,-0.358808,-0.939571,1
-0.386559,-0.475589,-0.801758,1
1.010907,0.942470,0.369654,0
1.139410,1.042568,0.466123,0
0.593274,0.558760,0.107809,0
-0.707816,-0.692469,0.107809,1
-0.932695,-1.026130,-1.284104,1
-1.591272,-1.509938,-1.366792,1
-1.029072,-0.075196,-0.057567,1
0.786027,0.675541,0.080247,0
0.175640,0.091635,-0.291849,0
-0.659627,-0.659103,0.107809,1
0.753902,0.625492,-0.016223,0
-1.045135,-1.209643,-1.421917,1
1.701609,1.259448,1.058720,0
0.673588,0.809006,1.472159,0
-0.739941,-0.859299,-1.215197,1
-0.707816,-1.426523,1.816692,0
-1.237889,-1.393157,-1.077384,1
-1.334266,-1.493255,-1.642418,1
1.203661,1.292814,1.747786,0
-1.478832,-1.626720,-1.628637,1
0.834216,0.725590,0.038903,0
-1.109387,-1.192960,-1.394354,1
0.577211,0.475345,-0.140255,0
1.830112,1.643158,1.485941,0
0.866342,0.725590,0.121590,0
-0.001051,-0.175294,-0.774195,1
0.834216,0.692224,0.273185,0
-0.418685,-0.508955,-0.967133,1
0.175640,0.041585,-0.526131,0
-0.868444,-0.825933,-0.002441,1
0.769965,0.658858,-0.016223,0
-0.370496,0.108318,1.017376,0
1.203661,1.109301,0.521249,0
0.336268,0.191733,-0.457225,0
0.207766,0.108318,-0.471006,0
0.079263,0.008219,-0.539913,0
0.625399,0.508711,-0.140255,0
0.689650,0.725590,1.541066,0
-1.141512,-0.992764,0.094028,1
-0.386559,-0.342125,0.645280,0
0.288080,0.225099,-0.360756,0
0.753902,0.625492,-0.016223,0
-0.370496,-0.725835,-0.278068,1
-0.948758,-1.076179,-1.339229,1
-1.109387,-1.243010,-1.394354,1
-0.049240,-0.575687,-0.595038,1
-1.719774,-1.910332,-1.614855,1
0.641462,0.508711,-0.112692,0
0.882404,0.725590,0.162934,0
0.914530,0.775640,0.162934,0
-2.008905,-2.143894,-1.697543,1
-0.466873,-0.475589,-0.994696,1
-0.964821,-1.076179,-1.063603,1
0.223828,0.758957,1.375690,0
1.026970,0.959153,0.383435,0
-2.008905,-0.075196,-1.697543,1
1.267912,1.176033,0.631499,0
-1.157575,-1.326425,-0.967133,1
0.866342,0.725590,0.107809,0
-1.109387,-0.592371,0.314529,1
0.978781,0.859055,0.176716,0
0.320205,0.175050,-0.471006,0
-1.173638,0.525394,-0.512350,1
-1.013010,-1.176277,-1.394354,1
-2.008905,2.043551,1.816692,0
-1.655523,-1.860282,-1.545949,1
-1.286078,-1.443206,-1.601074,1
-1.221826,-0.692469,0.176716,1
-0.772067,-0.875982,-1.284104,1
0.866342,0.742274,0.080247,0
-1.655523,-0.976081,-0.994696,1
0.561148,0.441979,-0.209161,0
2.087117,2.043551,1.816692,0
0.545085,0.775640,1.527285,0
0.304143,0.241782,-0.346974,0
0.673588,0.508711,-0.126473,0
0.480834,-1.126228,0.521249,0
1.862237,0.758957,0.562593,0
1.091221,0.742274,0.562593,0
0.737839,0.675541,0.190497,0
-0.241994,-0.392174,-0.994696,1
0.721776,0.875738,1.485941,0
0.753902,0.642175,-0.043785,0
1.267912,1.159350,0.617718,0
0.577211,0.525394,0.025121,0
0.721776,0.608809,-0.057567,0
0.930593,0.558760,0.466123,0
-2.008905,-2.193943,-1.683762,1
0.400520,0.291831,-0.291849,0
0.288080,0.809006,1.789130,0
-0.065303,-0.175294,-0.484787,0
0.914530,0.825689,0.259404,0
-0.756004,-0.675786,0.286966,1
-0.563250,-0.942715,-0.898227,1
0.207766,0.091635,-0.457225,0
0.352331,0.575443,-1.366792,0
-1.591272,-1.192960,-0.994696,1
0.159577,0.091635,-0.415881,0
-1.800088,-2.027113,-1.559730,1
-0.691753,-0.792567,0.080247,1
0.111389,-2.110528,0.162934,1
-0.290182,-0.408857,-0.898227,1
-0.852381,-0.976081,-1.311666,1
0.352331,0.508711,1.458378,0
0.866342,0.775640,0.218060,0
1.171535,1.025885,0.493686,0
1.251850,1.142667,0.590155,0
0.304143,0.225099,-0.402099,0
1.187598,1.109301,0.493686,0
-1.655523,-1.893649,-1.628637,1
1.235787,0.925787,0.810656,0
1.300038,1.359546,1.761567,0
0.223828,0.108318,-0.526131,0
0.673588,0.558760,-0.098911,0
1.862237,1.609792,1.320565,0
-0.611439,-0.725835,-1.104947,1
1.187598,-0.125245,-0.746632,0
-0.611439,-0.008464,1.237877,0
-0.177742,0.225099,1.293002,0
0.866342,0.758957,0.149153,0
1.187598,1.109301,0.493686,0
-1.912528,-2.127211,-1.697543,1
-0.097428,-0.242026,-0.870664,1
0.769965,0.642175,-0.002441,0
0.593274,0.441979,-0.126473,0
-0.033177,0.592126,1.403253,0
0.753902,0.642175,-0.030004,0
0.914530,0.775640,0.149153,0
-1.992842,0.091635,-0.222942,1
0.769965,0.692224,0.094028,0
-0.322308,-0.575687,-0.250505,1
-0.450811,0.275148,1.417034,0
-0.049240,-0.859299,0.769312,0
0.288080,-1.209643,-0.112692,1
-1.784026,-1.977064,-1.669980,1
0.850279,0.708907,0.107809,0
-1.286078,-0.475589,0.590155,1
0.336268,0.258465,-0.374537,0
1.203661,1.042568,0.562593,0
-0.290182,-0.375491,0.576374,0
1.043033,0.975836,0.328310,0
-1.013010,-0.158611,0.907125,0
0.031074,-0.492272,-0.526131,1
1.155473,1.075935,0.466123,0
-1.061198,-0.325442,0.590155,1
-1.141512,-1.426523,-1.587293,1
0.850279,0.758957,0.121590,0
0.512959,0.475345,0.038903,0
0.047137,-0.075196,0.066465,0
1.155473,1.042568,0.521249,0
0.512959,0.475345,0.025121,0
0.786027,0.692224,0.066465,0
-0.836318,-0.942715,-1.270322,1
0.962719,0.875738,0.300748,0
0.288080,0.158367,-0.512350,0
0.159577,0.141684,-0.484787,0
0.866342,0.792323,0.176716,0
2.087117,2.043551,1.816692,0
0.416582,0.608809,1.527285,0
0.368394,0.542077,1.444597,0
-1.109387,-1.243010,-1.394354,1
0.834216,0.725590,0.038903,0
0.512959,0.592126,1.417034,0
0.272017,0.642175,0.121590,0
-1.992842,-2.177260,-1.697543,1
0.545085,0.458662,-0.181598,0
0.368394,0.291831,-0.264286,0
0.657525,0.542077,-0.112692,0
-1.478832,0.742274,-1.311666,1
-1.141512,-1.276376,-1.421917,1
0.850279,0.775640,0.190497,0
-1.029072,-1.176277,-1.421917,1
-1.671586,-1.910332,-1.504605,1
-1.864340,-2.077162,-1.697543,1
0.304143,0.141684,-0.360756,0
0.400520,0.291831,-0.291849,0
-1.237889,-1.376474,-1.504605,1
0.384457,0.308514,-0.250505,0
0.866342,0.742274,0.080247,0
-0.081365,0.642175,-1.242760,0
0.753902,0.642175,-0.030004,0
0.769965,0.792323,0.162934,0
-0.884507,-1.009447,-1.284104,1
0.448708,0.975836,1.816692,0
0.593274,0.558760,0.025121,0
0.304143,0.742274,1.417034,0
0.625399,0.492028,-0.126473,0
1.187598,1.075935,0.535030,0
0.930593,0.809006,0.135372,0
0.111389,-0.008464,-0.429662,0
-0.739941,-0.559004,0.314529,1
0.304143,0.925787,1.734004,0
-1.703711,-1.660086,-1.573511,1
0.304143,0.208416,-0.388318,0
-0.306245,1.576426,1.692660,0
0.641462,0.542077,-0.085129,0
0.866342,0.742274,0.080247,0
-0.900570,-0.809250,-0.002441,1
0.400520,0.291831,-0.291849,0
-1.093324,-0.525638,-0.539913,1
-0.756004,-0.809250,0.025121,1
-1.045135,-1.393157,1.141408,1
-1.109387,-0.275393,0.810656,0
-0.788130,-0.825933,0.038903,1
-1.221826,-1.376474,-1.449479,1
0.834216,0.775640,0.493686,0
-1.157575,-1.293059,-1.353010,1
1.846174,1.593109,1.361909,0
-1.029072,-1.126228,-1.366792,1
0.384457,1.442962,1.237877,0
1.974677,1.976819,1.816692,0
0.529022,0.291831,0.507467,0
0.191703,0.108318,-0.415881,0
0.320205,0.241782,-0.388318,0
-1.912528,-1.660086,-1.463261,1
-1.093324,-0.575687,0.328310,1
0.047137,-0.058513,-0.526131,0
0.111389,0.041585,-0.471006,0
0.866342,0.725590,0.107809,0
1.781923,1.543060,1.348127,0
-1.286078,-1.259693,-1.325448,1
0.416582,0.558760,1.444597,0
0.593274,0.892421,1.692660,0
1.235787,1.125984,0.576374,0
-0.579313,-0.742518,-1.256541,1
0.673588,0.508711,-0.126473,0
-0.739941,-0.875982,-0.732851,1
1.075158,0.992519,0.452342,0
-1.109387,-0.859299,1.265440,1
-1.173638,-1.309742,-1.449479,1
0.320205,0.558760,-1.421917,0
-1.125449,-0.375491,0.659062,1
-0.258057,-1.927015,-0.374537,1
0.673588,0.525394,-0.057567,0
0.657525,0.558760,0.038903,0
1.171535,1.059251,0.521249,0
-1.591272,-1.793550,-1.408135,1
0.769965,0.141684,-0.319412,0
0.593274,0.708907,1.430815,0
0.914530,0.825689,0.259404,0
0.882404,0.775640,0.162934,0
1.219724,1.125984,0.535030,0
-1.141512,-1.259693,-1.353010,1
0.737839,0.575443,-0.057567,0
0.352331,0.909104,1.775348,0
0.866342,0.775640,0.218060,0
-1.045135,-1.192960,-1.408135,1
-0.450811,-0.642420,-0.195380,1
0.352331,0.408613,1.293002,0
1.123347,1.025885,0.452342,0
0.994844,0.875738,0.300748,0
1.685546,1.793306,1.706442,0
-1.013010,-0.408857,0.535030,1
-0.033177,-0.158611,-0.002441,0
0.818153,0.975836,1.609972,0
0.882404,0.792323,0.149153,0
-0.113491,-0.225343,-0.746632,1
-0.338371,-0.492272,-1.049821,1
0.705713,0.842372,1.554847,0
-0.659627,-0.809250,-1.201416,1
1.637358,0.992519,-0.471006,0
-0.563250,0.175050,1.375690,0
0.288080,0.158367,-0.512350,0
0.320205,0.925787,1.761567,0
0.673588,0.558760,-0.112692,0
0.625399,0.508711,-0.140255,0
-1.992842,-1.876965,0.355873,1
0.689650,0.575443,-0.098911,0
1.123347,1.042568,0.438561,0
1.524918,0.208416,1.072501,0
1.059096,0.942470,0.245622,0
0.336268,0.241782,-0.360756,0
0.545085,0.492028,-0.002441,0
-1.382455,-1.509938,-1.146291,1
1.123347,1.009202,0.397217,0
0.946656,0.842372,0.218060,0
1.187598,1.075935,0.535030,0
-1.414580,-1.610037,-1.559730,1
1.171535,1.042568,0.562593,0
0.882404,0.742274,0.121590,0
1.219724,1.125984,0.535030,0
0.818153,0.725590,0.094028,0
0.882404,0.758957,0.190497,0
-0.017114,0.408613,1.417034,0
1.235787,1.125984,0.576374,0
-0.402622,0.091635,1.003595,0
-1.398518,-1.559987,-1.297885,1
0.850279,0.959153,1.720223,0
-0.482936,0.158367,1.375690,0
-1.816151,-1.960381,-1.697543,1
-0.161680,-0.258710,0.659062,0
-0.081365,-0.225343,-0.856883,1
0.512959,0.475345,0.025121,0
-1.077261,-1.226326,-1.435698,1
-1.061198,-1.209643,-1.421917,1
0.577211,0.742274,1.472159,0
0.384457,0.191733,1.044939,0
0.079263,-0.025147,-0.429662,0
-1.141512,-1.309742,-1.449479,1
0.882404,0.742274,0.121590,0
-0.161680,0.291831,1.375690,0
-0.772067,-0.825933,0.066465,1
-1.237889,-1.393157,-1.146291,1
0.930593,0.842372,0.190497,0
0.689650,0.542077,-0.126473,0
0.866342,0.725590,0.121590,0
-0.049240,-0.125245,0.783094,0
-0.659627,-0.775884,-1.228978,1
1.653420,0.458662,-0.388318,0
-0.756004,-0.375491,0.824438,0
-1.494895,-1.660086,-1.601074,1
-1.767963,-1.993747,-1.656199,1
-0.498999,-0.642420,-1.146291,1
0.786027,0.658858,0.011340,0
0.400520,0.542077,1.444597,0
0.769965,0.642175,-0.002441,0
0.336268,0.892421,1.541066,0
-1.382455,-1.559987,-1.656199,1
0.416582,0.942470,1.789130,0
-0.900570,-1.026130,-1.353010,1
0.657525,0.508711,-0.071348,0
-0.627502,-0.792567,-1.228978,1
0.737839,0.625492,0.259404,0
-0.450811,0.275148,1.334346,0
-0.001051,-2.210626,0.066465,1
-1.944654,-2.060479,-1.697543,1
-0.691753,-0.325442,0.727968,0
-1.784026,-1.977064,-1.697543,1
0.930593,0.842372,0.190497,0
0.529022,0.692224,1.348127,0
-1.157575,-1.259693,-1.394354,1
0.159577,0.091635,-0.415881,0
0.850279,0.708907,0.094028,0
0.930593,0.842372,0.190497,0
0.769965,0.658858,-0.016223,0
0.143514,0.175050,-0.085129,0
1.283975,1.192716,0.645280,0
-0.225931,0.358563,1.293002,0
-1.703711,2.043551,1.816692,0
-2.008905,2.043551,-1.697543,1
-1.976779,-2.193943,-1.697543,1
2.087117,2.043551,1.816692,0
-0.145617,0.241782,1.279221,0
-0.515062,-1.059496,1.706442,0
0.143514,0.425296,1.389471,0
0.930593,0.825689,0.204278,0
-1.751900,-1.876965,-1.573511,1
-0.033177,0.441979,1.320565,0
1.171535,1.109301,0.603936,0
-0.049240,-0.058513,-0.512350,0
-0.450811,-0.525638,0.397217,0
0.223828,0.775640,1.665098,0
0.657525,0.558760,-0.043785,0
-1.029072,-1.142911,-1.435698,1
-0.675690,-0.859299,-1.325448,1
-1.687649,-1.927015,-1.669980,1
0.769965,0.658858,-0.016223,0
1.139410,1.059251,0.507467,0
0.786027,0.725590,0.231841,0
-0.322308,0.258465,1.265440,0
0.175640,0.125001,-0.443443,0
0.304143,0.141684,-0.457225,0
0.384457,0.909104,1.761567,0
0.464771,0.859055,0.025121,0
0.834216,0.692224,0.080247,0
1.669483,0.425296,-0.402099,0
0.529022,0.458662,-0.126473,0
-1.221826,-1.426523,-1.380573,1
-1.591272,-1.810233,-1.697543,1
0.223828,0.108318,-0.526131,0
0.786027,0.625492,-0.030004,0
-1.671586,-1.610037,-1.490823,1
-2.008905,-2.193943,0.631499,1
-0.306245,-0.425540,-0.912008,1
-1.318203,-1.493255,-1.297885,1
-1.816151,-2.043796,-1.573511,1
0.320205,0.859055,1.775348,0
0.769965,0.658858,-0.016223,0
-0.258057,-0.225343,1.568629,0
-0.418685,-1.927015,-1.628637,1
-0.033177,-0.158611,-0.002441,0
-1.061198,-1.243010,-1.504605,1
-0.322308,0.358563,1.389471,0
-0.980884,-1.059496,-1.366792,1
-0.980884,-1.126228,-1.408135,1
-1.189701,-1.359791,-1.490823,1
1.974677,1.960136,1.747786,0
-1.221826,-0.659103,0.231841,1
1.171535,1.059251,0.535030,0
0.786027,0.725590,0.094028,0
1.155473,1.042568,0.521249,0
0.561148,0.508711,0.011340,0
-0.868444,-0.976081,-1.353010,1
1.203661,1.092618,0.548811,0
-1.462769,-1.610037,-1.614855,1
-0.274119,0.341880,1.348127,0
1.219724,1.109301,0.562593,0
-1.671586,-1.876965,-1.614855,1
1.139410,1.025885,0.493686,0
0.850279,0.725590,0.066465,0
0.143514,0.692224,1.499722,0
0.496897,0.441979,-0.126473,0
0.753902,0.608809,0.011340,0
-0.739941,-0.842616,-1.339229,1
0.898467,0.758957,0.149153,0
-0.354434,-0.425540,-0.787976,1
-0.258057,1.626475,1.747786,0
0.512959,0.475345,-0.195380,0
0.834216,0.708907,0.052684,0
0.994844,0.892421,0.259404,0
-0.418685,0.208416,1.361909,0
-1.125449,-1.276376,-1.394354,1
-0.113491,0.425296,1.293002,0
0.834216,0.708907,0.052684,0
-1.237889,-1.476572,1.100064,1
0.930593,0.792323,0.176716,0
0.577211,0.492028,-0.071348,0
-1.077261,-0.242026,0.838219,0
-2.008905,0.725590,-1.669980,1
0.882404,0.575443,0.300748,0
-1.784026,-2.077162,0.879563,1
-2.008905,-2.160577,-0.567475,1
0.609336,0.475345,-0.140255,0
-1.286078,-0.575687,-0.719070,1
0.914530,0.775640,0.149153,0
1.155473,1.042568,0.507467,0
-0.643564,-1.343108,1.196533,1
0.432645,-0.075196,-0.181598,0
-0.531125,-0.692469,-0.801758,1
0.577211,0.492028,0.066465,0
-1.013010,-1.092862,-1.394354,1
1.219724,1.125984,0.535030,0
0.384457,0.892421,1.802911,0
1.026970,0.775640,0.121590,0
0.994844,0.925787,0.314529,0
0.191703,0.141684,-0.333193,0
0.689650,0.542077,-0.126473,0
0.641462,0.492028,-0.167817,0
0.769965,0.608809,0.066465,0
0.625399,0.525394,-0.098911,0
-0.434748,0.208416,1.320565,0
-0.852381,-0.825933,-0.030004,1
0.946656,0.842372,0.218060,0
-1.141512,-1.293059,-1.408135,1
0.288080,0.158367,-0.512350,0
0.529022,0.492028,0.038903,0
1.573106,-1.042813,-1.022259,0
0.095326,-0.008464,-0.457225,0
1.187598,1.075935,0.535030,0
-1.767963,-1.793550,-1.435698,1
0.834216,0.692224,0.080247,0
-0.772067,-0.909349,-1.201416,1
