r,g,b,cluster
0.352331,0.575443,1.168970,0
0.288080,0.158367,-0.512350,0
-0.145617,0.458662,1.237877,0
1.267912,-0.575687,-0.498569,0
-1.157575,-1.276376,-1.366792,1
0.753902,0.592126,-0.057567,0
-1.318203,0.542077,-0.498569,1
0.930593,0.809006,0.135372,0
-1.430643,-1.076179,-1.091165,1
-1.366392,-1.543304,-1.311666,1
0.850279,0.725590,0.066465,0
0.786027,0.625492,0.080247,0
0.272017,0.825689,1.706442,0
-0.209868,0.225099,1.127626,0
0.673588,0.842372,1.458378,0
0.320205,0.792323,1.375690,0
0.834216,0.692224,0.080247,0
-1.543083,-1.793550,-1.504605,1
0.545085,0.675541,1.499722,0
-1.510957,-1.676769,-1.614855,1
0.529022,0.408613,-0.305630,0
0.223828,0.108318,-0.443443,0
-0.579313,-0.625737,-1.173853,1
0.914530,0.792323,0.121590,0
0.143514,0.108318,-0.484787,0
0.111389,-0.625737,1.044939,0
0.095326,0.008219,-0.443443,0
0.368394,0.558760,1.430815,0
-0.707816,-0.909349,-1.325448,1
-0.964821,-1.126228,-1.463261,1
1.235787,1.125984,0.576374,0
0.175640,0.108318,-0.457225,0
-0.627502,-0.775884,-1.173853,1
0.288080,0.208416,-0.415881,0
-0.691753,-0.842616,-1.201416,1
-0.788130,-0.892665,-0.002441,1
1.605232,1.292814,-0.498569,0
-1.767963,-1.810233,0.245622,1
-1.864340,-2.160577,-1.587293,1
0.978781,0.859055,0.273185,0
-0.402622,-0.242026,1.485941,0
0.818153,0.692224,0.038903,0
-0.964821,-1.076179,-1.380573,1
-1.125449,-0.375491,0.659062,1
-0.579313,-0.759201,-1.242760,1
-1.318203,-1.493255,-1.518386,1
0.930593,0.825689,0.204278,0
-0.498999,-0.725835,0.369654,1
0.641462,0.592126,-0.057567,0
-0.723879,-0.775884,0.080247,1
-1.543083,-1.726818,-1.490823,1
0.304143,0.241782,-0.346974,0
-0.033177,0.475345,1.265440,0
0.512959,0.458662,-0.112692,0
0.063200,-0.125245,-0.539913,0
0.818153,0.692224,0.038903,0
0.753902,0.642175,-0.030004,0
-1.510957,-1.710135,-1.669980,1
0.625399,0.508711,-0.140255,0
-0.595376,-0.725835,-0.939571,1
1.219724,1.109301,0.562593,0
0.207766,0.091635,0.397217,0
-0.274119,-0.158611,0.672843,0
0.914530,0.825689,0.176716,0
-1.157575,-1.259693,-1.394354,1
1.203661,1.309497,1.816692,0
-1.960717,-2.160577,-1.656199,1
0.882404,0.775640,0.162934,0
-1.864340,-2.043796,-1.683762,1
0.577211,0.492028,-0.016223,0
0.255954,0.175050,-0.636382,0
-1.221826,-1.343108,-1.284104,1
-1.687649,-1.927015,-1.669980,1
0.175640,0.074951,-0.415881,0
-1.703711,-1.927015,-1.614855,1
0.834216,0.658858,0.245622,0
0.400520,0.992519,1.816692,0
1.043033,-0.392174,0.562593,0
0.272017,0.141684,-0.526131,0
1.621295,-1.076179,-1.077384,0
0.657525,0.542077,-0.112692,0
0.818153,0.942470,1.513503,0
0.609336,0.508711,-0.112692,0
2.087117,-2.210626,0.066465,0
1.219724,1.259448,1.761567,0
1.123347,1.025885,0.452342,0
1.203661,1.092618,0.548811,0
0.577211,0.441979,-0.167817,0
0.529022,0.508711,0.011340,0
0.737839,0.625492,-0.043785,0
0.031074,0.492028,1.417034,0
2.087117,2.043551,1.816692,0
-1.029072,-1.159594,-1.325448,1
-0.065303,0.308514,-0.291849,0
-1.334266,-0.625737,0.397217,1
0.866342,0.725590,0.107809,0
-1.221826,-1.376474,-1.545949,1
0.223828,0.091635,-0.498569,0
0.577211,0.542077,0.094028,0
1.251850,1.209399,1.044939,0
0.769965,0.675541,0.135372,0
-2.008905,-2.127211,-1.642418,1
0.641462,0.508711,-0.112692,0
-1.013010,-1.192960,-1.325448,1
0.930593,0.825689,0.204278,0
1.219724,1.125984,0.535030,0
-0.418685,0.325197,1.403253,0
-0.948758,-1.192960,-1.394354,1
0.352331,0.892421,1.623754,0
0.657525,0.625492,-0.071348,0
1.171535,1.075935,0.493686,0
-1.735837,-1.977064,-1.697543,1
0.255954,0.141684,-0.498569,0
-0.980884,-1.126228,-1.353010,1
0.529022,0.458662,-0.126473,0
0.159577,0.708907,1.389471,0
0.721776,0.859055,1.568629,0
1.155473,1.042568,0.507467,0
-1.013010,-1.109545,-1.366792,1
-1.655523,-1.860282,-1.545949,1
0.529022,0.692224,1.430815,0
0.448708,0.942470,1.568629,0
-0.498999,0.108318,1.334346,0
1.059096,0.959153,0.397217,0
0.015012,0.058268,1.651316,0
-0.916633,-1.059496,-1.325448,1
-1.719774,-2.027113,-1.587293,1
0.641462,0.475345,-0.140255,0
0.657525,0.558760,0.094028,0
-0.274119,-0.725835,-1.408135,1
0.705713,0.825689,1.527285,0
1.187598,1.075935,0.535030,0
-1.077261,-0.292076,1.816692,0
0.962719,0.842372,0.162934,0
-1.061198,-0.725835,0.286966,1
1.010907,0.909104,0.273185,0
0.175640,0.508711,1.430815,0
-1.109387,-1.192960,-1.394354,1
-0.209868,0.341880,1.279221,0
1.075158,0.942470,0.286966,0
0.898467,0.809006,0.135372,0
-0.563250,-1.076179,1.706442,0
0.898467,0.758957,0.135372,0
0.818153,0.742274,0.135372,0
-1.703711,-1.092862,-1.104947,1
0.769965,0.675541,0.135372,0
1.010907,0.909104,0.410998,0
-0.836318,-1.042813,-0.608819,1
-1.237889,-0.625737,0.328310,1
0.737839,0.675541,0.107809,0
1.091221,1.009202,0.410998,0
0.593274,0.809006,1.499722,0
0.850279,0.708907,0.107809,0
0.850279,0.708907,0.107809,0
-0.964821,-0.125245,0.852000,0
-1.157575,-1.326425,-1.463261,1
-0.225931,-0.392174,-0.856883,1
0.850279,0.758957,0.121590,0
1.283975,1.192716,0.645280,0
1.348227,1.426279,1.816692,0
-1.960717,-2.210626,-1.669980,1
-1.687649,-1.860282,-1.532167,1
1.348227,-0.875982,1.265440,0
-0.723879,-0.775884,0.052684,1
0.480834,-0.408857,-0.581257,0
-1.157575,-1.309742,-1.504605,1
0.753902,0.158367,-0.388318,0
0.898467,0.742274,0.176716,0
-0.177742,-0.258710,-0.939571,1
0.545085,0.875738,1.499722,0
0.625399,0.458662,-0.154036,0
0.095326,-0.008464,-0.457225,0
1.171535,1.059251,0.521249,0
-2.008905,-2.210626,1.816692,1
0.898467,0.792323,0.094028,0
-1.366392,-1.543304,-1.559730,1
0.625399,0.508711,-0.154036,0
0.689650,0.508711,-0.126473,0
-1.205764,-1.493255,1.637535,1
-0.964821,-1.092862,-1.270322,1
1.139410,1.042568,0.466123,0
-1.157575,-1.259693,-1.394354,1
-0.900570,-1.009447,-0.925789,1
0.786027,0.658858,0.011340,0
-0.225931,0.275148,1.155189,0
-1.366392,-0.592371,0.410998,1
0.818153,0.725590,0.094028,0
0.802090,0.658858,0.052684,0
0.207766,0.058268,-0.567475,0
0.432645,0.291831,-0.291849,0
1.251850,1.142667,0.603936,0
-0.386559,0.175050,1.003595,0
2.022865,1.943453,1.734004,0
-0.884507,-1.026130,-1.325448,1
0.223828,-0.292076,-0.360756,0
-0.434748,0.208416,1.320565,0
0.352331,0.258465,-0.209161,0
0.882404,0.758957,0.190497,0
0.320205,0.875738,1.747786,0
0.239891,0.108318,-0.484787,0
0.689650,0.608809,-0.057567,0
0.641462,0.492028,-0.085129,0
0.882404,0.742274,0.135372,0
1.283975,1.192716,0.645280,0
0.593274,0.492028,-0.126473,0
1.235787,1.142667,0.548811,0
-1.527020,-1.676769,-1.656199,1
-1.109387,-1.259693,-1.490823,1
0.545085,0.391929,-0.250505,0
0.818153,0.692224,0.038903,0
1.251850,1.159350,0.617718,0
0.866342,0.758957,0.149153,0
1.267912,1.159350,0.617718,0
0.047137,0.341880,1.182752,0
0.432645,0.992519,0.190497,0
1.846174,-0.208660,-0.346974,0
0.593274,1.075935,1.568629,0
0.850279,0.758957,0.121590,0
-1.093324,-1.226326,-1.380573,1
0.641462,0.475345,-0.154036,0
1.187598,1.075935,0.535030,0
-1.398518,-1.576671,-1.421917,1
-1.446706,-1.693452,-1.601074,1
-0.161680,0.291831,-0.319412,0
-0.225931,-0.375491,-0.980915,1
1.043033,0.942470,0.300748,0
0.705713,0.608809,-0.002441,0
-1.157575,-1.259693,-1.394354,1
-0.884507,-0.959398,-0.953352,1
0.850279,0.725590,0.066465,0
0.882404,0.775640,0.162934,0
-1.687649,-1.927015,-1.656199,1
0.255954,0.141684,-0.498569,0
-0.450811,0.325197,1.403253,0
0.930593,0.825689,0.204278,0
0.079263,-0.091879,0.810656,0
-1.478832,-1.626720,-1.614855,1
0.850279,0.708907,0.094028,0
0.288080,0.191733,-0.402099,0
-0.691753,-1.676769,-1.532167,1
1.235787,1.326180,1.775348,0
0.593274,0.542077,-0.057567,0
0.625399,0.458662,-0.154036,0
-0.258057,0.241782,1.127626,0
0.095326,0.041585,-0.333193,0
-1.318203,-0.642420,0.466123,1
0.031074,-0.091879,0.052684,0
0.673588,0.508711,-0.126473,0
-0.563250,-0.675786,-1.146291,1
-1.286078,-1.393157,-1.504605,1
0.978781,0.892421,0.314529,0
0.223828,0.158367,-0.415881,0
-0.145617,-0.108562,-0.043785,0
1.187598,1.075935,0.535030,0
0.400520,0.975836,1.802911,0
0.657525,0.558760,-0.071348,0
-1.189701,-1.359791,-1.490823,1
0.705713,0.592126,-0.071348,0
0.593274,0.558760,0.107809,0
1.187598,1.092618,0.507467,0
0.320205,0.625492,1.527285,0
-1.141512,-1.293059,-1.408135,1
-0.996947,-1.159594,-1.380573,1
0.529022,0.492028,0.052684,0
1.830112,1.993502,1.554847,0
-0.033177,0.475345,1.265440,0
0.577211,0.542077,0.094028,0
0.239891,0.925787,1.802911,0
0.802090,0.658858,0.066465,0
1.203661,1.059251,0.521249,0
-1.462769,-1.610037,-1.601074,1
1.139410,1.059251,0.342092,0
1.958614,1.943453,1.734004,0
-0.225931,0.408613,1.444597,0
0.368394,0.158367,1.044939,0
0.368394,0.291831,-0.264286,0
0.111389,0.041585,-0.457225,0
0.159577,0.058268,-0.429662,0
-0.466873,0.225099,1.306784,0
-1.189701,-1.293059,-1.435698,1
-0.996947,-1.076179,-1.380573,1
-0.274119,0.241782,1.265440,0
0.753902,0.675541,0.080247,0
1.043033,0.959153,0.424779,0
0.175640,-0.926032,0.397217,0
0.207766,0.725590,1.389471,0
-0.402622,-0.041830,0.907125,0
0.577211,0.742274,1.472159,0
-1.944654,-2.210626,-0.705288,1
0.512959,0.375246,-0.305630,0
0.802090,0.658858,0.052684,0
0.625399,0.508711,-0.140255,0
-1.751900,-1.960381,-1.683762,1
-1.848277,-2.060479,-1.628637,1
0.882404,0.775640,0.162934,0
-0.001051,0.542077,1.293002,0
0.962719,0.725590,0.135372,0
-0.996947,-1.176277,-1.118728,1
-0.322308,0.441979,1.472159,0
1.187598,1.092618,0.507467,0
1.187598,1.075935,0.548811,0
-0.290182,-0.408857,-0.980915,1
-0.980884,-1.176277,-1.394354,1
0.609336,0.525394,-0.043785,0
0.577211,0.508711,-0.030004,0
0.609336,0.742274,1.472159,0
0.432645,0.975836,1.789130,0
0.802090,0.658858,0.052684,0
-1.671586,-1.960381,-1.669980,1
0.031074,0.425296,1.430815,0
0.496897,1.009202,1.816692,0
-1.029072,-1.192960,-1.408135,1
0.609336,0.525394,-0.126473,0
-0.017114,0.375246,-0.264286,0
-2.008905,-2.127211,0.769312,1
0.368394,0.909104,1.816692,0
0.400520,0.925787,1.789130,0
0.079263,0.058268,-0.388318,0
-0.386559,-0.508955,-0.650163,1
0.175640,0.041585,-0.608819,0
1.171535,1.092618,0.479905,0
0.866342,0.792323,0.204278,0
-0.756004,-0.775884,0.038903,1
-0.643564,-0.759201,-1.132509,1
-0.595376,-1.142911,1.554847,0
-1.077261,-0.225343,0.852000,0
1.219724,1.109301,0.562593,0
1.171535,1.042568,0.562593,0
-2.008905,2.043551,1.816692,0
-1.414580,-1.543304,-1.587293,1
-1.125449,-1.293059,-1.353010,1
-1.398518,-1.559987,-1.628637,1
0.609336,0.475345,-0.140255,0
1.316101,1.376229,1.816692,0
1.043033,0.959153,0.369654,0
1.701609,1.693207,1.596191,0
0.272017,0.175050,-0.415881,0
0.850279,0.708907,0.107809,0
-1.864340,-2.027113,-1.628637,1
0.432645,0.959153,1.802911,0
0.737839,0.642175,0.493686,0
0.737839,0.625492,-0.043785,0
1.155473,1.059251,0.479905,0
0.448708,0.542077,1.458378,0
0.930593,0.859055,0.286966,0
-1.029072,-1.176277,-1.421917,1
0.239891,0.175050,-0.346974,0
-0.868444,-0.692469,0.204278,1
-1.302141,-0.492272,0.342092,1
-0.193805,0.325197,1.251658,0
0.079263,0.608809,1.389471,0
-0.466873,-0.642420,-0.829320,1
-1.270015,-0.592371,0.507467,1
-0.723879,-0.742518,0.066465,1
-1.141512,-1.243010,-1.380573,1
0.769965,0.658858,-0.016223,0
1.107284,-0.926032,-1.036040,0
0.448708,0.425296,-0.057567,0
0.095326,0.558760,1.279221,0
0.384457,0.325197,-0.236724,0
-0.306245,-1.309742,-1.132509,1
0.721776,0.608809,0.342092,0
0.657525,0.525394,-0.098911,0
-1.527020,-1.676769,-1.656199,1
0.930593,0.809006,0.135372,0
0.625399,0.508711,-0.140255,0
-0.563250,-0.125245,1.031157,0
-0.065303,0.375246,-0.443443,0
0.866342,0.742274,0.080247,0
0.239891,0.091635,-0.539913,0
-0.900570,-0.408857,0.824438,0
0.802090,0.675541,0.025121,0
0.850279,0.692224,0.135372,0
-0.129554,0.291831,1.237877,0
-1.446706,-1.643403,-1.587293,1
-0.932695,-1.059496,-1.380573,1
-1.334266,-0.692469,0.328310,1
-1.864340,-2.210626,1.003595,1
0.898467,0.758957,0.149153,0
-1.013010,-0.475589,-0.498569,1
1.139410,1.042568,0.466123,0
-2.008905,-2.210626,1.816692,1
0.994844,0.875738,0.190497,0
-0.852381,-1.059496,-1.132509,1
0.625399,0.508711,-0.140255,0
0.834216,0.708907,0.052684,0
-0.450811,-1.960381,-1.656199,1
0.577211,0.492028,-0.016223,0
0.641462,0.542077,-0.085129,0
-1.157575,-1.326425,-1.463261,1
-1.045135,-1.192960,-1.408135,1
0.834216,0.692224,0.080247,0
0.304143,0.175050,1.293002,0
0.930593,0.775640,0.204278,0
-2.008905,2.043551,1.816692,0
-0.161680,-0.225343,0.741750,0
1.203661,1.092618,0.548811,0
0.818153,0.692224,0.038903,0
-1.494895,-1.693452,-1.559730,1
0.352331,0.475345,1.320565,0
-0.418685,0.074951,0.989813,0
1.283975,1.192716,0.645280,0
1.187598,1.092618,0.645280,0
-0.756004,-0.859299,-1.256541,1
-1.141512,-1.243010,-1.394354,1
0.223828,0.091635,-0.498569,0
-1.735837,-1.927015,-1.683762,1
-0.466873,-1.693452,-1.394354,1
0.930593,0.825689,0.204278,0
0.079263,0.458662,1.403253,0
0.978781,0.925787,0.631499,0
0.432645,0.959153,1.802911,0
-1.784026,-1.960381,-1.628637,1
0.866342,0.725590,0.107809,0
0.673588,0.508711,-0.126473,0
0.239891,0.125001,-0.512350,0
0.561148,0.175050,1.816692,0
-1.205764,-1.309742,-1.449479,1
2.087117,2.010185,1.816692,0
0.914530,0.792323,0.121590,0
1.043033,0.925787,0.342092,0
-1.687649,-1.927015,-1.669980,1
1.235787,1.326180,1.775348,0
0.015012,-0.175294,-0.498569,0
-0.033177,0.358563,1.375690,0
0.593274,0.558760,-0.085129,0
0.545085,0.458662,-0.181598,0
-1.157575,-1.259693,-1.394354,1
-1.735837,-1.993747,-1.587293,1
-1.543083,-1.776867,-1.628637,1
-0.884507,-0.842616,0.094028,1
-0.756004,-1.376474,1.182752,1
0.561148,0.425296,-0.264286,0
-1.334266,-1.026130,0.066465,1
-1.141512,-0.458906,0.617718,1
1.139410,0.992519,0.466123,0
-1.125449,-1.276376,-1.477042,1
-0.129554,0.375246,1.237877,0
0.705713,0.575443,-0.057567,0
1.283975,1.192716,0.645280,0
1.476729,1.459645,1.444597,0
0.529022,0.391929,-0.291849,0
-1.478832,-1.660086,-1.573511,1
1.139410,1.042568,0.466123,0
0.175640,0.208416,-0.567475,0
-0.948758,-1.059496,-1.366792,1
0.529022,0.475345,-0.098911,0
0.882404,0.758957,0.094028,0
-1.109387,-0.525638,0.479905,1
-0.804193,-0.909349,-1.297885,1
0.255954,0.191733,-0.402099,0
0.432645,0.942470,1.513503,0
0.705713,0.592126,-0.071348,0
-1.173638,-0.442223,0.410998,1
0.255954,0.108318,-0.526131,0
-0.161680,-0.308759,-0.925789,1
0.079263,0.458662,-0.967133,0
0.545085,0.525394,0.025121,0
-1.430643,-1.576671,-1.587293,1
-1.205764,-0.425540,0.548811,1
0.914530,0.809006,0.190497,0
1.171535,1.092618,0.479905,0
0.127451,0.008219,-0.360756,0
0.657525,0.525394,0.149153,0
-0.370496,0.125001,1.127626,0
-1.109387,-0.508955,0.355873,1
0.882404,0.792323,0.121590,0
0.095326,0.625492,1.361909,0
-1.543083,-1.610037,-1.297885,1
-0.386559,-0.659103,0.479905,0
0.882404,0.742274,0.121590,0
-0.354434,0.291831,1.389471,0
-1.013010,-1.126228,-1.339229,1
-1.430643,-1.676769,-1.656199,1
0.304143,0.842372,1.761567,0
-0.466873,0.158367,1.320565,0
1.171535,1.092618,0.479905,0
0.127451,0.125001,0.989813,0
0.384457,0.892421,1.802911,0
0.753902,0.892421,1.596191,0
0.480834,0.358563,-0.278068,0
-1.189701,-1.276376,-1.463261,1
1.283975,1.376229,1.816692,0
0.175640,0.108318,-0.457225,0
-0.258057,0.308514,1.279221,0
0.866342,0.742274,0.080247,0
0.818153,0.692224,-0.043785,0
1.171535,1.092618,0.479905,0
-1.976779,-2.193943,-1.697543,1
0.930593,0.859055,0.231841,0
1.171535,1.059251,0.535030,0
-1.093324,-1.226326,-1.380573,1
0.689650,0.542077,-0.126473,0
0.320205,0.608809,1.458378,0
0.753902,0.592126,-0.043785,0
0.400520,0.341880,-0.222942,0
0.625399,0.475345,-0.002441,0
-1.270015,-1.443206,-1.228978,1
1.733735,-0.492272,-0.512350,0
-0.177742,0.308514,1.237877,0
-0.739941,-0.842616,-1.242760,1
-1.767963,-1.943698,-1.504605,1
-0.739941,-0.842616,-1.242760,1
-1.494895,-1.660086,-1.601074,1
-0.418685,0.208416,1.361909,0
0.689650,0.825689,1.541066,0
-1.800088,-1.826916,-1.601074,1
-0.996947,-1.142911,-1.366792,1
-1.189701,-1.343108,-1.449479,1
0.705713,0.825689,1.527285,0
0.272017,0.141684,-0.526131,0
-1.398518,-2.210626,0.259404,1
-0.065303,0.308514,-0.291849,0
-1.013010,-0.308759,0.700406,0
0.095326,-0.725835,-1.449479,1
-1.350329,-1.509938,-1.587293,1
-2.008905,-2.210626,-1.683762,1
-1.366392,-1.526621,-1.160072,1
-1.077261,-0.392174,0.672843,1
0.914530,0.775640,0.162934,0
0.593274,0.775640,1.554847,0
1.171535,1.092618,0.479905,0
0.657525,0.825689,1.458378,0
0.866342,0.758957,0.052684,0
2.087117,-0.075196,-0.457225,0
-0.820256,-1.376474,1.196533,1
-0.595376,-0.141928,0.976032,0
-0.161680,-0.308759,-0.925789,1
1.171535,1.059251,0.521249,0
-0.386559,-0.458906,0.479905,0
0.480834,-0.809250,0.383435,0
1.155473,1.042568,0.507467,0
-0.900570,-1.042813,-1.339229,1
0.866342,0.758957,0.149153,0
-0.916633,-0.809250,0.273185,1
0.191703,0.125001,-0.443443,0
-1.157575,-0.475589,0.507467,1
-0.852381,-0.809250,0.121590,1
0.818153,0.725590,0.094028,0
0.127451,-0.008464,-0.677726,0
0.641462,0.508711,-0.112692,0
-0.515062,0.208416,1.348127,0
-1.141512,-1.059496,0.107809,1
0.850279,0.725590,0.066465,0
1.187598,1.075935,0.535030,0
1.669483,1.776623,1.692660,0
0.834216,0.725590,0.121590,0
-0.980884,-0.075196,0.810656,0
-0.306245,1.526377,1.789130,0
0.175640,0.108318,-0.457225,0
-1.912528,-2.160577,-1.697543,1
0.063200,-0.008464,-0.415881,0
0.753902,0.642175,-0.030004,0
0.529022,0.492028,0.052684,0
0.802090,0.175050,-0.319412,0
0.304143,0.675541,1.472159,0
-1.061198,-1.209643,-1.421917,1
-0.515062,-0.208660,0.245622,0
0.769965,0.658858,-0.016223,0
0.352331,0.275148,0.094028,0
0.930593,0.809006,0.135372,0
-0.964821,-0.625737,0.176716,1
0.239891,0.091635,-0.457225,0
0.384457,0.241782,-0.471006,0
1.300038,1.376229,1.789130,0
0.882404,0.758957,0.190497,0
1.123347,1.025885,0.452342,0
-0.482936,-0.892665,-0.843102,1
1.010907,0.942470,0.355873,0
1.107284,1.009202,0.493686,0
1.781923,1.493011,1.279221,0
0.898467,0.758957,0.149153,0
-0.161680,0.341880,1.155189,0
0.882404,0.758957,0.094028,0
-0.209868,1.376229,1.196533,0
1.203661,1.125984,0.507467,0
2.087117,2.043551,1.802911,0
0.207766,0.091635,-0.429662,0
0.673588,0.575443,-0.057567,0
-1.751900,-2.093845,0.893344,1
-1.077261,-1.226326,-1.435698,1
-0.161680,-0.258710,-0.898227,1
-1.671586,-1.960381,-1.669980,1
0.850279,0.725590,0.066465,0
1.203661,1.092618,0.562593,0
0.336268,0.208416,-0.402099,0
-0.290182,-0.408857,-0.787976,1
-2.008905,-2.210626,1.816692,1
0.721776,0.608809,-0.057567,0
-0.209868,-0.358808,-0.967133,1
0.962719,0.875738,0.521249,0
0.207766,0.141684,-0.429662,0
0.802090,0.658858,0.052684,0
0.721776,0.859055,1.513503,0
1.203661,-0.508955,0.038903,0
-0.033177,-0.208660,0.493686,0
-2.008905,0.141684,1.802911,0
1.091221,0.992519,0.424779,0
1.203661,1.226082,1.789130,0
0.946656,0.825689,0.149153,0
0.529022,0.458662,-0.071348,0
-2.008905,-2.210626,0.617718,1
0.641462,0.508711,-0.112692,0
0.063200,-0.909349,-0.429662,1
-0.980884,-0.825933,0.231841,1
1.075158,0.942470,0.286966,0
0.609336,0.692224,0.011340,0
0.930593,0.792323,0.162934,0
-1.302141,-1.459889,-1.545949,1
1.235787,1.125984,0.576374,0
-0.258057,0.308514,1.361909,0
0.545085,0.475345,0.025121,0
-1.221826,-1.343108,-1.325448,1
-0.804193,-0.325442,0.934688,0
-1.205764,-1.343108,-1.477042,1
0.079263,-0.008464,-0.457225,0
0.625399,0.542077,-0.112692,0
-0.707816,-0.609054,0.259404,1
0.561148,0.525394,0.080247,0
-1.093324,-1.226326,-1.380573,1
-0.274119,0.325197,1.265440,0
-0.691753,-1.326425,1.196533,1
0.705713,0.575443,-0.057567,0
0.834216,0.708907,0.052684,0
-1.398518,-0.625737,0.314529,1
0.223828,0.125001,-0.457225,0
-1.013010,-0.125245,0.962251,0
1.251850,1.159350,0.617718,0
0.480834,1.009202,1.816692,0
0.737839,0.642175,0.025121,0
-0.675690,-0.675786,0.094028,1
0.063200,0.492028,1.485941,0
-1.751900,-1.960381,-1.683762,1
-0.193805,-0.292076,-0.925789,1
0.127451,0.141684,-0.305630,0
-0.209868,0.325197,1.196533,0
-0.033177,-0.108562,0.796875,0
-1.189701,-1.259693,-1.394354,1
-1.944654,-1.927015,0.466123,1
0.368394,0.608809,1.485941,0
0.866342,0.758957,0.149153,0
-1.109387,-1.276376,-1.421917,1
1.187598,1.092618,0.507467,0
-0.611439,-1.660086,-1.394354,1
1.187598,1.092618,0.507467,0
0.898467,0.758957,0.135372,0
0.753902,0.642175,-0.030004,0
-0.996947,-0.308759,0.727968,0
0.400520,0.275148,-0.346974,0
-1.125449,-1.209643,-1.408135,1
-1.189701,-0.458906,0.617718,1
0.850279,0.708907,0.107809,0
-1.800088,-2.043796,-1.628637,1
-1.623397,-1.493255,-1.477042,1
0.159577,0.091635,-0.471006,0
0.850279,0.708907,0.094028,0
-0.964821,-1.126228,-1.435698,1
-1.205764,-1.359791,-1.532167,1
0.625399,0.492028,-0.126473,0
0.288080,0.775640,1.734004,0
1.219724,1.109301,0.562593,0
-0.932695,-0.125245,0.838219,0
0.850279,0.758957,0.121590,0
-1.912528,-2.177260,-1.683762,1
-0.258057,-0.375491,-0.953352,1
-0.065303,0.375246,1.265440,0
0.577211,0.542077,0.094028,0
-1.639460,-1.927015,-1.642418,1
-1.141512,-1.409840,1.568629,1
-0.996947,-1.109545,-1.091165,1
-1.478832,-1.643403,-1.256541,1
0.818153,0.725590,-0.016223,0
0.786027,0.658858,0.011340,0
-0.209868,-0.325442,-0.829320,1
-1.784026,-1.977064,-1.697543,1
0.721776,0.608809,-0.057567,0
-0.804193,0.708907,1.472159,0
-0.370496,-0.592371,0.479905,0
0.769965,0.608809,-0.071348,0
1.187598,1.075935,0.535030,0
0.962719,0.842372,0.162934,0
0.480834,0.992519,1.802911,0
0.529022,0.391929,-0.291849,0
0.368394,0.291831,-0.346974,0
0.239891,0.108318,-0.581257,0
0.448708,0.358563,-0.264286,0
0.288080,0.642175,1.554847,0
-1.077261,-1.293059,-1.545949,1
-0.113491,0.592126,-1.228978,0
0.031074,0.008219,-0.539913,0
0.641462,0.758957,1.361909,0
0.850279,0.758957,0.121590,0
-1.735837,-2.077162,0.907125,1
0.978781,0.909104,0.300748,0
0.047137,0.575443,1.320565,0
1.010907,0.859055,0.176716,0
-1.960717,-2.160577,-1.697543,1
-0.964821,-1.092862,-1.353010,1
0.866342,0.725590,0.107809,0
-0.772067,-1.326425,1.182752,1
-0.964821,-0.141928,0.962251,0
-1.013010,-0.308759,0.700406,0
-0.964821,-1.109545,-1.394354,1
0.786027,0.708907,0.107809,0
-0.498999,-0.675786,-1.173853,1
-1.430643,-0.559004,-0.691507,1
-0.868444,-0.992764,-1.325448,1
-1.366392,-2.210626,0.286966,1
1.187598,1.075935,0.535030,0
0.545085,-1.309742,0.466123,0
-0.306245,-0.141928,0.824438,0
0.609336,0.558760,-0.043785,0
-1.221826,-1.393157,-1.518386,1
-0.772067,-0.875982,-1.270322,1
0.641462,0.525394,-0.126473,0
-0.354434,0.441979,-0.512350,0
0.882404,0.758957,0.190497,0
1.187598,1.075935,0.535030,0
0.207766,0.108318,-0.471006,0
-1.735837,-1.927015,-1.628637,1
0.625399,0.508711,-0.222942,0
-0.145617,-0.275393,-0.181598,0
-0.948758,-1.126228,-1.091165,1
0.079263,-2.093845,0.135372,1
0.898467,0.809006,0.135372,0
0.914530,0.542077,0.452342,0
1.187598,1.109301,0.493686,0
-1.125449,-0.609054,0.300748,1
-0.338371,-0.525638,-1.008477,1
-2.008905,-2.210626,1.816692,1
0.898467,0.775640,0.204278,0
0.721776,0.608809,-0.057567,0
1.187598,1.092618,0.507467,0
0.272017,0.542077,1.513503,0
-0.723879,0.008219,1.058720,0
-1.655523,-1.843599,-1.614855,1
0.850279,0.725590,0.066465,0
-1.928591,0.875738,-1.697543,1
-0.306245,-0.392174,-0.870664,1
-0.691753,-0.725835,0.204278,1
-0.370496,0.258465,1.403253,0
-0.418685,-0.675786,0.410998,0
0.577211,-1.076179,0.493686,0
-1.013010,-1.176277,-1.394354,1
-0.193805,0.175050,1.031157,0
1.171535,1.092618,0.479905,0
0.047137,-0.175294,0.300748,0
-1.157575,-1.343108,-1.504605,1
-1.350329,-1.559987,-1.587293,1
0.914530,0.775640,0.149153,0
0.898467,0.758957,0.149153,0
-1.157575,-1.259693,-1.394354,1
0.625399,0.525394,-0.098911,0
0.304143,0.558760,1.485941,0
-1.848277,-2.077162,-1.587293,1
-2.008905,0.108318,-0.209161,1
0.239891,0.108318,-0.484787,0
0.625399,0.508711,-0.154036,0
-0.611439,-0.158611,0.962251,0
1.251850,1.342863,1.789130,0
0.641462,0.492028,-0.167817,0
1.283975,1.192716,0.645280,0
-1.414580,-0.609054,-0.663944,1
-1.109387,-1.243010,-1.394354,1
-0.756004,-0.842616,-1.242760,1
0.223828,0.592126,1.541066,0
