NPHI,RHOB,,,
-1.245216957,1.213033558,,,
-1.349914454,1.205958198,,,
-1.349435521,1.244835717,,,
-1.273407606,1.320906731,,,
-1.210648498,1.38295212,,,
-1.235200908,1.37953669,,,
-1.297437515,1.309515649,,,
-1.267988732,1.212820331,,,
-1.203994183,1.157277905,,,
-1.111771197,1.156318855,,,
-1.083665759,1.189197576,,,
-1.08733001,1.229886106,,,
-1.12709554,1.269249783,,,
-1.18984694,1.279587048,,,
-1.272712222,1.308249552,,,
-1.371175247,1.328287243,,,
-1.400287686,1.357860465,,,
-1.428073587,1.351500601,,,
-1.407193135,1.361315697,,,
-1.459502008,1.363442285,,,
-1.530759546,1.378831619,,,
-1.653515711,1.411305681,,,
-1.739472431,1.447394184,,,
-1.767636532,1.454098054,,,
-1.764328965,1.416403237,,,
-1.752326963,1.353862214,,,
-1.777475951,1.32360856,,,
-1.820807569,1.320838499,,,
-1.876546794,1.336751898,,,
-1.81254411,1.369093285,,,
-1.730915446,1.372842297,,,
-1.686962308,1.328776245,,,
-1.719955556,1.251040161,,,
-1.768345725,1.209535681,,,
-1.753606828,1.223344288,,,
-1.708030414,1.262811262,,,
-1.687748147,1.289831441,,,
-1.740751868,1.319833013,,,
-1.829413796,1.347850148,,,
-1.899069041,1.362593166,,,
-1.904731128,1.36726332,,,
-1.921748968,1.37160463,,,
-1.920716063,1.338727805,,,
-1.862553272,1.244235837,,,
-1.756734983,1.143195418,,,
-1.713046467,1.139838745,,,
-1.787264737,1.233333756,,,
-1.887117993,1.343071011,,,
-1.92436811,1.393690253,,,
-1.891969407,1.382105844,,,
-1.875507894,1.350326429,,,
-1.923380272,1.301084163,,,
-1.975122112,1.235212053,,,
-1.966691444,1.217909358,,,
-1.890781602,1.314530757,,,
-1.888317358,1.450331984,,,
-1.934436291,1.508542122,,,
-1.940190225,1.451734547,,,
-1.898065787,1.397540666,,,
-1.897555597,1.427086405,,,
-1.979272147,1.504349597,,,
-2.032539421,1.592996291,,,
-2.028559485,1.627702134,,,
-2.005283086,1.648064878,,,
-2.027282724,1.684817704,,,
-2.094724537,1.716086321,,,
-2.147051394,1.706940286,,,
-2.163915996,1.661930347,,,
-2.12603526,1.640705216,,,
-2.054582413,1.631532646,,,
-1.971545212,1.590868755,,,
-1.872733853,1.525983178,,,
-1.808444816,1.472610933,,,
-1.794505995,1.449765273,,,
-1.843603216,1.416779465,,,
-1.875571909,1.416641104,,,
-1.918004752,1.462755088,,,
-1.989456582,1.55119424,,,
-2.065313542,1.634269538,,,
-2.08268448,1.679329704,,,
-2.03067882,1.69774971,,,
-2.013170914,1.680101114,,,
-2.031806784,1.645439812,,,
-2.066728073,1.630462718,,,
-2.098917124,1.621717551,,,
-2.116748636,1.618027295,,,
-2.072772108,1.622205605,,,
-2.030707616,1.62736097,,,
-1.985816524,1.612796116,,,
-1.929046748,1.585883972,,,
-1.860423661,1.583999042,,,
-1.842992401,1.608613068,,,
-1.904277137,1.609876322,,,
-1.949988217,1.592047666,,,
-1.940705554,1.60002711,,,
-1.918214352,1.647801424,,,
-1.901415959,1.681818305,,,
-1.892980688,1.68500724,,,
-1.894428726,1.682408708,,,
-1.916640319,1.717070958,,,
-1.946456491,1.764607405,,,
-1.934901522,1.765334274,,,
-1.892904149,1.718331369,,,
-1.875304717,1.658018335,,,
-1.921264148,1.623496342,,,
-1.951097877,1.613598798,,,
-1.903287907,1.604401589,,,
-1.804068696,1.5874846,,,
-1.759406258,1.551678503,,,
-1.814348511,1.523079494,,,
-1.900326211,1.526346138,,,
-1.963356258,1.557990035,,,
-1.984012873,1.580212123,,,
-1.98098395,1.582887416,,,
-1.988256253,1.613446222,,,
-2.046197775,1.673028597,,,
-2.15796322,1.730941164,,,
-2.264386437,1.748438133,,,
-2.307634666,1.740796062,,,
-2.305448853,1.752562425,,,
-2.306168162,1.778320297,,,
-2.310850225,1.800164262,,,
-2.309430287,1.786168962,,,
-2.319619005,1.739839856,,,
-2.345356489,1.708557971,,,
-2.349929364,1.696822882,,,
-2.32951259,1.706691047,,,
-2.318061029,1.706458866,,,
-2.327965961,1.67142797,,,
-2.351532407,1.632913412,,,
-2.363370357,1.610088601,,,
-2.342246265,1.634459074,,,
-2.321197052,1.674067252,,,
-2.346704491,1.695941542,,,
-2.386741494,1.685512352,,,
-2.35008849,1.64496313,,,
-2.265127156,1.616182167,,,
-2.254917244,1.624771915,,,
-2.328232189,1.688765729,,,
-2.406118511,1.774032057,,,
-2.411348499,1.826766515,,,
-2.37235912,1.809846682,,,
-2.337372371,1.762571794,,,
-2.318070984,1.739575454,,,
-2.315696446,1.741484076,,,
-2.304857841,1.740276735,,,
-2.288889392,1.736268059,,,
-2.320053886,1.737392952,,,
-2.405497312,1.731831034,,,
-2.49052068,1.729284624,,,
-2.524627923,1.739692018,,,
-2.517013067,1.767084634,,,
-2.516216951,1.792862407,,,
-2.536940979,1.812231986,,,
-2.54879951,1.818305651,,,
-2.535751168,1.820408547,,,
-2.48813121,1.8225086,,,
-2.419009332,1.805415342,,,
-2.346377673,1.754190535,,,
-2.292565097,1.693750512,,,
-2.279328618,1.665671777,,,
-2.273450722,1.667696016,,,
-2.24883039,1.650746806,,,
-2.239124192,1.607211453,,,
-2.206850681,1.551439689,,,
-2.100241361,1.454802179,,,
-2.000745858,1.384020152,,,
-2.035434746,1.401044229,,,
-2.198107593,1.503456885,,,
-2.320591107,1.600223279,,,
-2.327153574,1.630378375,,,
-2.286923563,1.647134259,,,
-2.247074429,1.699815647,,,
-2.237286232,1.773853893,,,
-2.238031928,1.829016301,,,
-2.208682592,1.838975443,,,
-2.14314773,1.830872801,,,
-2.102506709,1.822167436,,,
-2.159462641,1.835600764,,,
-2.294558598,1.831862176,,,
-2.411123859,1.789178785,,,
-2.479840613,1.698663271,,,
-2.508712569,1.617982754,,,
-2.530452295,1.60966878,,,
-2.546229744,1.695847722,,,
-2.552428917,1.818286697,,,
-2.551641473,1.885523463,,,
-2.522821489,1.904154801,,,
-2.475797573,1.88186448,,,
-2.432995896,1.9025229,,,
-2.373881503,1.924711819,,,
-2.290600928,1.913548179,,,
-2.159028027,1.87054163,,,
-2.037916653,1.78061652,,,
-1.898770055,1.712310774,,,
-1.838570357,1.666995683,,,
-1.834559912,1.665868894,,,
-1.846515777,1.696241956,,,
-1.892308106,1.738958515,,,
-1.963947591,1.759747715,,,
-2.002871724,1.701254222,,,
-1.855087962,1.61765391,,,
-1.666038287,1.599193154,,,
-1.636658763,1.643082939,,,
-1.720829709,1.694701032,,,
-1.756351538,1.722512522,,,
-1.757677219,1.715470331,,,
-1.868483729,1.693882239,,,
-2.027339031,1.690496187,,,
-2.109847523,1.713569289,,,
-2.094089422,1.749309996,,,
-2.059049738,1.762089426,,,
-2.06809272,1.780497112,,,
-2.055456353,1.800920509,,,
-2.048219055,1.783388476,,,
-2.024057155,1.753685423,,,
-1.978952395,1.66973068,,,
-1.838883258,1.547263274,,,
-1.633696426,1.426717759,,,
-1.56930869,1.377906685,,,
-1.698322236,1.427432307,,,
-1.802422405,1.489000066,,,
-1.746151473,1.50812704,,,
-1.688759643,1.542088956,,,
-1.784075886,1.628204403,,,
-1.98834414,1.766099997,,,
-2.173791705,1.87332022,,,
-2.2803642,1.903207123,,,
-2.241109503,1.863279578,,,
-2.057958063,1.817652701,,,
-1.879148809,1.775880028,,,
-1.822692577,1.770148475,,,
-1.848316537,1.761252627,,,
-1.873548488,1.751612852,,,
-1.898634533,1.749943992,,,
-1.917164212,1.733591818,,,
-1.901268126,1.714288577,,,
-1.805879733,1.656054747,,,
-1.728376162,1.592387882,,,
-1.715325946,1.543075488,,,
-1.761177794,1.548911285,,,
-1.826504554,1.605974734,,,
-1.910727846,1.668324326,,,
-2.001291589,1.692909922,,,
-2.073995131,1.698975057,,,
-2.09855953,1.699786269,,,
-2.079525656,1.708887763,,,
-1.971674312,1.679183762,,,
-1.844104843,1.679941904,,,
-1.770270768,1.680214835,,,
-1.798013529,1.718210066,,,
-1.899223511,1.74166603,,,
-2.047176622,1.775310474,,,
-2.15712557,1.779770244,,,
-2.187433628,1.780619363,,,
-2.139657218,1.770652639,,,
-2.072459313,1.762382258,,,
-2.059631758,1.752794606,,,
-2.061035156,1.738510264,,,
-2.052984295,1.645547847,,,
-1.740700164,1.410517213,,,
-1.198447493,1.130137371,,,
-0.907980805,0.923329518,,,
-1.081513881,0.973044676,,,
-1.488106612,1.198778594,,,
-1.751293843,1.484567779,,,
-1.864585577,1.581735988,,,
-1.957968107,1.595341793,,,
-2.014784234,1.614677255,,,
-2.021695357,1.642875397,,,
-1.988178965,1.646638624,,,
-1.985647066,1.661030053,,,
-2.032948237,1.6633367,,,
-2.103121539,1.643768109,,,
-2.145029848,1.660307923,,,
-2.177897796,1.688280518,,,
-2.2267244,1.760424357,,,
-2.29547343,1.774667001,,,
-2.329397353,1.777769697,,,
-2.315826831,1.757569952,,,
-2.262751869,1.772609593,,,
-2.210463763,1.782346031,,,
-2.179303978,1.780104774,,,
-2.080964433,1.716605648,,,
-1.98626302,1.675656507,,,
-1.978523668,1.67424731,,,
-2.140252351,1.726501296,,,
-2.35476215,1.78100791,,,
-2.451207963,1.799081067,,,
-2.359989783,1.775115252,,,
-2.128812886,1.740193339,,,
-1.883727357,1.685440329,,,
-1.75072317,1.667576609,,,
-1.686302036,1.652225182,,,
-1.742696715,1.698309788,,,
-1.745958787,1.736449066,,,
-1.774182193,1.75580822,,,
-1.756747936,1.742834516,,,
-1.814201641,1.733170102,,,
-1.875961563,1.743331099,,,
-1.964285006,1.749187745,,,
-2.005502962,1.78069802,,,
-2.003014633,1.821671801,,,
-1.949420221,1.848980074,,,
-1.828937219,1.830959987,,,
-1.748163975,1.80226242,,,
-1.683944197,1.763435128,,,
-1.708409471,1.72229266,,,
-1.744896871,1.694247095,,,
-1.769386766,1.686374738,,,
-1.830214408,1.696670306,,,
-1.818071531,1.71728608,,,
-1.808745514,1.730395302,,,
-1.711715112,1.727700108,,,
-1.64138311,1.699773949,,,
-1.61508175,1.701810508,,,
-1.54473123,1.694409148,,,
-1.461778276,1.681409857,,,
-1.394224169,1.653178546,,,
-1.390648874,1.584282397,,,
-1.410881365,1.56015074,,,
-1.346531097,1.521704414,,,
-1.282656763,1.465503352,,,
-1.239768109,1.456458719,,,
-1.254211018,1.461173414,,,
-1.278288885,1.550727035,,,
-1.304036058,1.445411643,,,
-1.274931005,1.413371617,,,
-1.246816574,1.402233564,,,
-1.222275511,1.502578388,,,
-1.283704869,1.551952382,,,
-1.328521885,1.605788041,,,
-1.35059089,1.594232063,,,
-1.246514485,1.605279138,,,
-1.164998007,1.632871714,,,
-1.225820618,1.673319534,,,
-1.428420316,1.697846374,,,
-1.664582221,1.711273067,,,
-1.769412993,1.73133066,,,
-1.767737907,1.754525065,,,
-1.796793396,1.815945934,,,
-1.816510129,1.837513177,,,
-1.870680352,1.810575446,,,
-1.891918558,1.710997293,,,
-1.887583866,1.636009474,,,
-1.757900628,1.566005491,,,
-1.608176087,1.538670683,,,
-1.471279745,1.482643046,,,
-1.436121666,1.547050047,,,
-1.460769563,1.654267427,,,
-1.55000377,1.783746698,,,
-1.721706218,1.84375458,,,
-1.958609752,1.86770997,,,
-2.165023568,1.847073347,,,
-2.263587378,1.842034546,,,
-2.219645265,1.784621404,,,
-2.122070311,1.74515064,,,
-2.066282647,1.731743847,,,
-2.071428334,1.780111408,,,
-2.116875862,1.841325683,,,
-2.1651767,1.871761291,,,
-2.200124591,1.884447849,,,
-2.228709979,1.838535721,,,
-2.252329948,1.775608992,,,
-2.2814327,1.688843438,,,
-2.288166711,1.627345807,,,
-2.170386831,1.619166403,,,
-2.011933761,1.680992878,,,
-1.949209979,1.78187314,,,
-1.994551529,1.850122973,,,
-1.968417271,1.71776371,,,
-1.774189044,1.589354367,,,
-1.621032011,1.53527326,,,
-1.633594944,1.604529525,,,
-1.759619818,1.632139159,,,
-1.82524203,1.576674443,,,
-1.754283157,1.543357896,,,
-1.633368431,1.521838037,,,
-1.565084471,1.496968138,,,
-1.489261124,1.43934556,,,
-1.437138835,1.455142395,,,
-1.488286666,1.516016454,,,
-1.662228344,1.606259037,,,
-1.84283504,1.680843145,,,
-1.931318841,1.694290688,,,
-1.963508373,1.704503807,,,
-1.992338527,1.715285534,,,
-1.971967088,1.734165163,,,
-1.87736464,1.709342648,,,
-1.743682198,1.687671161,,,
-1.678264769,1.669510819,,,
-1.737658503,1.698238712,,,
-1.819922925,1.690799444,,,
-1.839118121,1.708711495,,,
-1.802072894,1.702877593,,,
-1.797598183,1.67134647,,,
-1.797691528,1.649140492,,,
-1.792772461,1.609143767,,,
-1.790352107,1.642195912,,,
-1.832422272,1.641321206,,,
-1.814637647,1.575784574,,,
-1.747745846,1.462455622,,,
-1.676298191,1.415266972,,,
-1.688598,1.497728175,,,
-1.735966075,1.61183138,,,
-1.72194547,1.608524934,,,
-1.664819761,1.575219758,,,
-1.65063944,1.507652254,,,
-1.68446627,1.510238465,,,
-1.707600188,1.499095674,,,
-1.687892983,1.526932751,,,
-1.715277132,1.552412006,,,
-1.805583317,1.553373898,,,
-1.819178086,1.527361101,,,
-1.788160407,1.523977892,,,
-1.823777936,1.565581879,,,
-2.029766129,1.685041356,,,
-2.263790181,1.807090836,,,
-2.351348444,1.857477897,,,
-2.291436705,1.805829477,,,
-2.141335569,1.704965326,,,
-2.009751053,1.660660459,,,
-1.878770822,1.613272797,,,
-1.732634101,1.521129174,,,
-1.525963155,1.435288553,,,
-1.357868009,1.397643963,,,
-1.270736974,1.384225798,,,
-1.237307398,1.316419479,,,
-1.228141417,1.293148312,,,
-1.307325534,1.342078793,,,
-1.463547993,1.430476247,,,
-1.589024674,1.540796324,,,
-1.645828384,1.607527029,,,
-1.67705898,1.609441337,,,
-1.706931139,1.582744317,,,
-1.721567912,1.603885105,,,
-1.64467173,1.572389993,,,
-1.536937283,1.530402198,,,
-1.469268206,1.489837813,,,
-1.455701164,1.486166511,,,
-1.497114376,1.535000328,,,
-1.548372038,1.546731627,,,
-1.632519005,1.576845025,,,
-1.699022544,1.56879261,,,
-1.707860101,1.53608921,,,
-1.706130848,1.492562386,,,
-1.738809911,1.489161172,,,
-1.77650492,1.487605085,,,
-1.765429845,1.501793712,,,
-1.725314911,1.48983497,,,
-1.700930994,1.453850711,,,
-1.6963639,1.419410218,,,
-1.652056754,1.361321383,,,
-1.586965821,1.374838106,,,
-1.54541912,1.421841958,,,
-1.539168591,1.46753233,,,
-1.582075228,1.479107262,,,
-1.655781274,1.400884072,,,
-1.696228592,1.29971003,,,
-1.675263894,1.233154645,,,
-1.600762375,1.194134027,,,
-1.44498545,1.155316212,,,
-1.264243231,1.105118687,,,
-1.114276976,1.112835624,,,
-1.143746206,1.189723536,,,
-1.299289873,1.252937411,,,
-1.480853364,1.294155693,,,
-1.52890569,1.285195403,,,
-1.377068129,1.230706794,,,
-1.202492193,1.147752799,,,
-1.175542658,1.100817179,,,
-1.284568211,1.198047935,,,
-1.333046587,1.336508345,,,
-1.24423051,1.422301582,,,
-1.265997319,1.47455841,,,
-1.537770758,1.58486901,,,
-1.942993811,1.751901894,,,
-2.237783256,1.878501173,,,
-2.320506378,1.946797442,,,
-2.307018015,1.964138043,,,
-2.240036455,1.940590155,,,
-2.108960148,1.874492497,,,
-1.945464906,1.798467919,,,
-1.777768407,1.736879311,,,
-1.68990088,1.691456185,,,
-1.658422789,1.65645751,,,
-1.599612786,1.631491896,,,
-1.514859821,1.613273745,,,
-1.405265416,1.584418863,,,
-1.356290765,1.549592665,,,
-1.403392505,1.509172328,,,
-1.50545234,1.474901469,,,
-1.626537915,1.462505849,,,
-1.657299749,1.480144969,,,
-1.653416371,1.504110783,,,
-1.696238976,1.509030176,,,
-1.701621133,1.473555767,,,
-1.61464842,1.413001075,,,
-1.498820827,1.396704815,,,
-1.530604327,1.451187737,,,
-1.615824663,1.528606349,,,
-1.600815471,1.546689929,,,
-1.501542842,1.509251933,,,
-1.392440108,1.430912179,,,
-1.248764847,1.256366108,,,
-0.937335923,1.01396823,,,
-0.551010151,0.79617869,,,
-0.203934581,0.679072296,,,
0.006901921,0.589331035,,,
-0.008144952,0.538901328,,,
-0.262183652,0.655659926,,,
-0.619989495,0.882247702,,,
-0.856701413,1.069912471,,,
-0.858571969,1.070318077,,,
-0.752209983,0.954217168,,,
-0.679007384,0.91690237,,,
-0.670020066,1.031844269,,,
-0.781779624,1.248359182,,,
-0.924942767,1.431992531,,,
-1.108945132,1.473221237,,,
-1.276210871,1.482947251,,,
-1.370040004,1.498459783,,,
-1.356715745,1.402283791,,,
-1.228039507,1.142952813,,,
-1.173424607,0.883089239,,,
-1.237839533,0.805916076,,,
-1.292371792,0.887345258,,,
-1.190908,1.106807448,,,
-0.961367758,1.268014959,,,
-0.652124004,1.318655997,,,
-0.450501119,1.204044838,,,
-0.481786738,0.8521561,,,
-0.720558259,0.360513374,,,
-0.941058408,-0.051126425,,,
-0.914029443,-0.27150881,,,
-0.813433488,-0.330458136,,,
-0.801688829,-0.309158138,,,
-0.867253129,-0.247089058,,,
-0.853574328,-0.085295882,,,
-0.771061341,0.203372347,,,
-0.673969493,0.556300686,,,
-0.648342214,0.825049683,,,
-0.71653133,1.024785967,,,
-0.882574687,1.071859948,,,
-1.19889581,0.937353248,,,
-1.590222113,0.681666089,,,
-1.91187326,0.472795142,,,
-2.069016545,0.391955415,,,
-2.090931454,0.356291471,,,
-2.113489294,0.40496134,,,
-2.15229198,0.557754423,,,
-2.162892993,0.864342285,,,
-2.154269531,1.205478674,,,
-2.121708649,1.369169099,,,
-2.088825179,1.437472002,,,
-2.055414604,1.576415727,,,
-2.035534194,1.727572171,,,
-2.013486384,1.810053276,,,
-1.945854882,1.809067691,,,
-1.640173254,1.679056773,,,
-1.213768731,1.328119504,,,
-0.995937395,0.97724952,,,
-1.198516111,0.83168153,,,
-1.613764847,0.706150283,,,
-1.763437362,0.583186294,,,
-1.482506291,0.499490268,,,
-1.006709202,0.571273989,,,
-0.723125697,0.675586738,,,
-0.799718719,0.683962311,,,
-1.009784261,0.741256993,,,
-1.172992348,0.87195782,,,
-1.234153873,0.79894117,,,
-1.194589164,0.446540687,,,
-1.025741899,0.147448006,,,
-0.845807143,0.147047139,,,
-0.755853252,0.477821624,,,
-0.887153985,0.840198307,,,
-1.084457271,1.120543085,,,
-1.273203787,1.208829661,,,
-1.365974965,1.174586285,,,
-1.26909261,1.14998837,,,
-1.160435409,1.16493419,,,
-1.010849817,1.160689543,,,
-0.870517663,1.082792354,,,
-0.840957228,0.95780697,,,
-0.819501608,0.858404138,,,
-0.955185526,0.674760364,,,
-1.144131365,0.649693348,,,
-1.435465355,0.645621179,,,
-1.679814716,0.799391317,,,
-1.709417434,0.872849584,,,
-1.637790903,0.925353757,,,
-1.604145518,0.943008987,,,
-1.674997772,0.961864925,,,
-1.704871964,0.979251015,,,
-1.700934848,0.975370276,,,
-1.712520862,0.938525525,,,
-1.713797195,0.912677624,,,
-1.477512933,0.915642906,,,
-1.052823532,0.954566861,,,
-0.827911295,0.95363719,,,
-0.924782195,0.838963483,,,
-1.131951877,0.62359526,,,
-1.103057066,0.50541799,,,
-0.93948309,0.528779186,,,
-0.821523316,0.656411434,,,
-0.819055432,0.662744762,,,
-0.735956678,0.589284599,,,
-0.68625089,0.59583305,,,
-0.911434815,0.762207298,,,
-1.344797027,1.089506649,,,
-1.559558656,1.246108448,,,
-1.354983281,1.176223872,,,
-1.035006471,1.031856589,,,
-0.954110978,1.077714699,,,
-1.216353725,1.20872826,,,
-1.554493789,1.284402197,,,
-1.504583967,1.004897061,,,
-1.040147984,0.72727117,,,
-0.708202785,0.724982529,,,
-0.864573291,1.032909458,,,
-1.3116583,1.29934707,,,
-1.527176223,1.373529363,,,
-1.523243174,1.403765011,,,
-1.566043192,1.490188454,,,
-1.638582951,1.509646167,,,
-1.5613941,1.466680368,,,
-1.388532537,1.367555205,,,
-1.354509808,1.24792325,,,
-1.442215798,1.199792609,,,
-1.470515209,0.913239596,,,
-1.359499527,0.542873045,,,
-1.227135166,0.203690766,,,
-1.376232728,0.086016713,,,
-1.652151813,0.142745631,,,
-1.947357621,0.277549902,,,
-2.099259356,0.445456544,,,
-2.122372667,0.586450096,,,
-2.065777166,0.647801784,,,
-1.82918268,0.625524731,,,
-1.367829677,0.522066787,,,
-0.719280749,0.496475706,,,
-0.367401295,0.5630273,,,
-0.259598015,0.766576091,,,
-0.21207258,0.867262079,,,
-0.061462753,0.976405139,,,
-0.059601617,0.868014534,,,
-0.260275201,0.655878839,,,
-0.346223357,0.393683031,,,
-0.351590099,0.40373315,,,
-0.40465548,0.412176008,,,
-0.608562126,0.407782576,,,
-0.971673907,0.288798833,,,
-1.246189273,0.471749854,,,
-1.367081198,0.935455998,,,
-1.32370826,1.458943529,,,
-1.210161537,1.710751845,,,
-1.20073286,1.73372165,,,
-1.34366842,1.565235029,,,
-1.389711884,1.367495501,,,
-1.416761295,1.226407182,,,
-1.401830247,1.273303947,,,
-1.581168854,1.419067159,,,
-1.728270291,1.537097538,,,
-1.773351501,1.578531891,,,
-1.763253989,1.631788519,,,
-1.780169385,1.740491858,,,
-1.771163012,1.809115075,,,
-1.746355293,1.782345083,,,
-1.738063573,1.749378229,,,
-1.7498518,1.767062837,,,
-1.812683808,1.770398662,,,
-1.781305484,1.680176928,,,
-1.518833976,1.40597689,,,
-0.952445313,1.156496071,,,
-0.52466822,0.648168535,,,
-0.481427485,0.418163434,,,
-0.81672564,0.425753383,,,
-1.043610985,0.759524423,,,
-0.956231598,0.863333008,,,
-0.872992184,0.701102953,,,
-0.861680641,0.552796175,,,
-0.902765644,0.447965046,,,
-0.64409969,0.281081895,,,
-0.459929046,0.277439023,,,
-0.285088488,0.487010304,,,
-0.568536897,0.553456706,,,
-0.794483646,0.377719405,,,
-0.808010225,0.199171293,,,
-0.507748007,0.342437375,,,
-0.221262218,0.587208238,,,
-0.298549125,0.707974562,,,
-0.584267594,0.788137648,,,
-0.983817213,0.919621256,,,
-1.125101022,0.930638954,,,
-1.087899505,0.608664602,,,
-0.885600719,0.189033987,,,
-0.802147637,-0.021022504,,,
-0.632316494,0.01652258,,,
-0.567312484,0.186704596,,,
-0.587606634,0.160371484,,,
-0.743324789,-0.019452202,,,
-0.790177749,-0.109701419,,,
-0.59249166,-0.02682229,,,
-0.503540381,0.212918301,,,
-0.261322987,0.401386701,,,
-0.400926786,0.62937704,,,
-0.651389441,0.831590553,,,
-0.980154245,0.961062242,,,
-0.979759881,1.070541729,,,
-0.790032806,1.100333864,,,
-0.669058133,1.145689705,,,
-0.590354768,1.13839638,,,
-0.512315743,1.120605632,,,
-0.436211502,1.139304255,,,
-0.531797613,1.101507088,,,
-0.520468729,0.924689435,,,
-0.449671712,0.577703033,,,
-0.28978832,0.336521024,,,
-0.428142656,0.324941354,,,
-0.494581966,0.445040514,,,
-0.510974646,0.602292419,,,
-0.497508871,0.641013571,,,
-0.517246372,0.669535818,,,
-0.570354572,0.714420664,,,
-0.644471146,0.75388669,,,
-0.82402781,0.708033318,,,
-0.965878974,0.719504006,,,
-0.910893152,0.706899896,,,
-0.777434333,0.710357971,,,
-0.719653704,0.499256191,,,
-0.758910756,0.229608796,,,
-0.851290139,-0.064951143,,,
-0.706584006,-0.407959196,,,
-0.262199067,-0.636347559,,,
0.027395395,-0.648165096,,,
0.138779856,-0.37891383,,,
-0.219101349,-0.123780115,,,
-0.738332715,0.074086402,,,
-1.041485441,0.160782776,,,
-0.860192889,0.149521525,,,
-0.564880354,0.288673739,,,
-0.585286904,0.664452476,,,
-0.986154283,0.928696215,,,
-1.512559896,0.582394036,,,
-1.959666743,-0.027298972,,,
-2.037317077,-0.296738826,,,
-1.590894053,-0.309313557,,,
-0.91116955,-0.084131187,,,
-0.534839916,0.209816553,,,
-0.521345666,0.653684018,,,
-0.662565247,0.974558116,,,
-0.878994576,1.169019628,,,
-1.158481998,1.205745919,,,
-1.539735623,0.982582101,,,
-1.637734917,0.682692424,,,
-1.455628157,0.412086927,,,
-1.124009776,0.270522873,,,
-1.049871149,0.228952056,,,
-1.089095445,0.249853081,,,
-0.924930778,0.308372162,,,
-0.559542515,0.372673023,,,
-0.26761762,0.422704705,,,
-0.011910472,0.500755417,,,
0.014667179,0.667071857,,,
-0.134366688,1.004827881,,,
-0.648831209,1.148660674,,,
-0.957260115,1.05823898,,,
-0.912134694,0.791956787,,,
-0.553109576,0.583427952,,,
-0.21524698,0.401367747,,,
0.055482208,0.263738451,,,
0.208498258,0.257760502,,,
0.258754273,0.250886997,,,
0.213107315,0.203055822,,,
0.17330025,0.136128947,,,
0.211328606,0.128981564,,,
0.267648673,0.14520675,,,
0.264321622,0.157228985,,,
0.186701369,0.15960197,,,
0.300050588,0.133727533,,,
0.371554764,0.145816106,,,
0.50647179,0.143896112,,,
0.429725048,0.110006219,,,
0.454829505,-0.031199612,,,
0.44908938,-0.11053348,,,
0.318886531,-0.102950165,,,
0.267484889,-0.046208927,,,
0.204914507,-0.029202856,,,
0.385768377,0.016926291,,,
0.550310067,0.084689965,,,
0.70179362,0.091318021,,,
0.616911447,0.091060253,,,
0.277368627,0.175789248,,,
0.040740635,0.334833211,,,
0.13048835,0.400992467,,,
0.365264199,0.364808248,,,
0.406789169,0.31479931,,,
0.303392197,0.337409946,,,
0.503727082,0.358611385,,,
0.74331238,0.405844576,,,
0.730306483,0.445608172,,,
0.49891549,0.522528306,,,
0.47917178,0.519112876,,,
0.550245624,0.389775757,,,
0.699163665,0.248014587,,,
0.759528004,0.212382864,,,
0.635026957,0.260871727,,,
0.273530743,0.275718989,,,
0.126715981,0.280695243,,,
0.220532374,0.310561297,,,
0.460514822,0.402768415,,,
0.426918893,0.46390119,,,
0.471387682,0.515787476,,,
0.506699803,0.497912385,,,
0.355788957,0.478760772,,,
0.106645989,0.4675488,,,
0.044626689,0.415610391,,,
0.22808268,0.371840014,,,
0.397497835,0.349364897,,,
0.400810755,0.393029134,,,
0.400841371,0.42177219,,,
0.435174645,0.435538152,,,
0.459036918,0.406181949,,,
0.369425795,0.383991134,,,
0.299334223,0.398956856,,,
0.237477208,0.431396802,,,
0.157916175,0.450854515,,,
0.037800884,0.432861911,,,
0.00859285,0.427609883,,,
0.102812602,0.416567546,,,
0.241499857,0.363737372,,,
0.280235371,0.338072372,,,
0.35484201,0.375552067,,,
0.466378266,0.460831663,,,
0.603960358,0.471191672,,,
0.561779398,0.377369712,,,
0.556473887,0.323982305,,,
0.61113985,0.374187411,,,
0.595787889,0.499963158,,,
0.377924331,0.580329995,,,
0.027393468,0.581897453,,,
-0.13660977,0.539146777,,,
-0.190154941,0.466782129,,,
-0.214601695,0.391962997,,,
-0.23888231,0.363908902,,,
-0.235338381,0.39793526,,,
-0.075795403,0.477552483,,,
0.054634174,0.519583872,,,
0.127419071,0.442734815,,,
0.161475092,0.343333877,,,
0.132567435,0.319852326,,,
0.097629982,0.364161932,,,
0.097154689,0.364163827,,,
0.217915052,0.315215341,,,
0.336376453,0.303200686,,,
0.26070019,0.327454594,,,
0.120086715,0.346692446,,,
0.124668582,0.35409665,,,
0.22974749,0.407138155,,,
0.23962459,0.529149728,,,
0.158045489,0.680584789,,,
0.094223716,0.758204308,,,
0.157446021,0.769341414,,,
0.185789535,0.737507981,,,
0.256700451,0.754586076,,,
0.317921816,0.76820041,,,
0.317474355,0.818254836,,,
0.354968327,0.862376801,,,
0.420298406,0.864406726,,,
0.3602839,0.895503813,,,
0.149251714,1.004575799,,,
-0.058684645,1.173210258,,,
-0.139830201,1.266781083,,,
-0.220933153,1.250438386,,,
-0.305537857,1.142686516,,,
-0.226528335,0.954044691,,,
-0.015913851,0.715104887,,,
0.170458984,0.511276532,,,
